galaxy,snapshot,snap_int,time_Myr,ptype,xcom,ycom,zcom,vxcom,vycom
M31,281,281,4014.2857,2,-52.759316715157205,193.85637522290006,-31.057390436414828,35.81920517575045,-57.860376228431186
M31,281,281,4014.2857,3,-52.809107046905964,193.74587590839022,-31.002293304007928,30.85755408810172,-63.47674048117491
M31,282,282,4028.57142,1,-52.17077142857143,189.98042857142858,-32.111314285714286,53.375457260135136,-51.03922789695947
M31,282,282,4028.57142,2,-52.370803787015944,190.0866916287016,-32.021483788914196,28.282278323806146,-64.32446817694348
M31,282,282,4028.57142,3,-52.410955685195376,189.97685954870667,-31.96884865954871,26.054333902012154,-68.79900842580803
M31,283,283,4042.85714,1,-51.88456,186.7166,-32.75366,47.01238782537068,-48.17476950494234
M31,283,283,4042.85714,2,-52.03408595280291,186.48170366570284,-33.06779422628486,24.03346414246539,-66.36116717259348
M31,283,283,4042.85714,3,-52.05710224397756,186.3829464305357,-32.95046647596524,20.29792055240811,-72.99435400898946
M31,284,284,4057.14284,1,-51.279,183.145,-33.7927,41.36139364215687,-48.909985126634
M31,284,284,4057.14284,2,-51.792911737692876,183.08768185157973,-34.126605887215284,20.225022128032943,-67.56719877925026
M31,284,284,4057.14284,3,-51.67764675131763,183.01037668064967,-33.66245104861783,15.771160309552828,-74.70885604665531
M31,285,285,4071.42856,1,-50.84825,179.12625,-34.410425000000004,31.565724077868857,-49.32225059918034
M31,285,285,4071.42856,2,-51.60134678981348,179.80096260760402,-35.17400221484935,17.122134038300523,-67.01210512234385
M31,285,285,4071.42856,3,-51.57906619408726,179.7459932959666,-35.04157337619519,14.593903336101967,-73.87444702997928
M31,286,286,4085.71428,1,0.0,0.0,0.0,0.0,0.0
M31,286,286,4085.71428,2,-51.40914062090074,176.71574455618713,-36.23124547442064,17.54122127483116,-67.65540855466715
M31,286,286,4085.71428,3,-51.23870609431122,176.64327142703516,-35.739214048177224,13.842450302490239,-71.6148554650635
M31,287,287,4099.99999,1,0.0,0.0,0.0,0.0,0.0
M31,287,287,4099.99999,2,-51.193404609929075,173.68690260047282,-37.239750425531916,16.95357215551848,-66.30501177597382
M31,287,287,4099.99999,3,-51.034362892162136,173.64706139124826,-36.69940057710999,15.246773426165714,-68.35700576608006
M31,288,288,4114.28571,1,-51.2749,170.614,-37.9572,21.657678004477617,-50.58333386697982
M31,288,288,4114.28571,2,-51.006218846855056,170.8189708295351,-38.20511962169553,17.809542328970956,-64.62010766840918
M31,288,288,4114.28571,3,-50.82844359772092,170.73808987314555,-37.66156299924747,13.001716223389378,-65.04917106365201
M31,289,289,4128.57141,1,-51.2692,167.661,-37.7746,24.483870678346815,-54.1888870180593
M31,289,289,4128.57141,2,-50.84010530204259,168.03714341590612,-39.13775580182529,18.571165916965082,-62.33276346207644
M31,289,289,4128.57141,3,-50.61808477289338,167.96509512037832,-38.59106669228289,15.649867990722543,-65.7755644297002
M31,290,290,4142.85713,1,-50.1346,165.278,-38.9581,25.033007440585006,-57.44205698466179
M31,290,290,4142.85713,2,-50.629217896678966,165.35532041820417,-39.99273554735547,21.553707813525925,-59.622662706269985
M31,290,290,4142.85713,3,-50.36763799989252,165.2697981083405,-39.463479066960446,17.27144797385334,-59.37880669281417
M31,291,291,4157.14285,1,0.0,0.0,0.0,0.0,0.0
M31,291,291,4157.14285,2,-50.3688583266129,162.79061834677418,-40.80087840725806,22.74653722400721,-55.23246789866628
M31,291,291,4157.14285,3,-50.1412222865893,162.65032963679346,-40.29501479540082,13.134192476518914,-55.266126876510334
M31,292,292,4171.42855,1,0.0,0.0,0.0,0.0,0.0
M31,292,292,4171.42855,2,-50.184681733510736,160.30119292910092,-41.56020570233796,22.237069926236664,-50.873824009253894
M31,292,292,4171.42855,3,-49.932970434526496,160.1355377297646,-41.05353258868107,16.722252586737778,-52.862234065674905
M31,293,293,4185.71427,1,0.0,0.0,0.0,0.0,0.0
M31,293,293,4185.71427,2,-49.97932387914957,157.91266161879895,-42.27638883998508,22.44038758703774,-48.26336765246519
M31,293,293,4185.71427,3,-49.94794522222222,157.91131920634922,-42.314753873015874,15.358780528441836,-49.55975783737896
M31,294,294,4200.0,1,-49.01718888888889,155.57583333333332,-42.35570833333333,9.507160980000004,-47.529052528000015
M31,294,294,4200.0,2,-49.75467391618497,155.59430960982658,-42.96538677745665,24.934305229011212,-44.82748086128996
M31,294,294,4200.0,3,-49.71266245831348,155.56284468794664,-42.993425869461646,19.09702916004909,-42.40613995698162
M31,295,295,4214.2857,1,-49.5882,153.684,-43.33255,12.013508095141702,-45.98330606983806
M31,295,295,4214.2857,2,-49.455589048216524,153.3293803549023,-43.6234093565155,24.464318860970508,-42.58763005407672
M31,295,295,4214.2857,3,-49.4201606415959,153.31292977490227,-43.5838948510581,17.492313416859187,-41.35667554061195
M31,296,296,4228.57142,1,-49.5504,151.011,-43.5762,12.818089715625003,-43.72487884312501
M31,296,296,4228.57142,2,-49.24559896540027,151.15577866350068,-44.16964598032565,25.836430573626654,-37.918410149314035
M31,296,296,4228.57142,3,-49.196256498800956,151.12914308553158,-44.1853864108713,16.430041287664825,-36.34115230073076
M31,297,297,4242.85714,1,0.0,0.0,0.0,0.0,0.0
M31,297,297,4242.85714,2,-48.92001693032649,149.00565466173006,-44.705452507573206,27.238496039511443,-35.124891915220324
M31,297,297,4242.85714,3,-48.94739119386287,149.00394614032282,-44.67240807096052,18.220395016656372,-36.22540124970201
M31,298,298,4257.14284,1,-47.60837142857143,146.8672857142857,-44.481185714285715,15.924927937234045,-30.530693772340427
M31,298,298,4257.14284,2,-48.648740148198044,146.92115493432132,-45.20446226002021,25.970270963221118,-32.92485179484914
M31,298,298,4257.14284,3,-48.66378386222293,146.93509009727316,-45.198481358634986,19.06449784245907,-35.353663409612295
M31,299,299,4271.42856,1,-47.1626,143.98,-44.8993,13.479940446315794,-20.79022944631579
M31,299,299,4271.42856,2,-48.39086495424627,144.91161615026488,-45.65404666880719,26.826636531088532,-29.643853323126866
M31,299,299,4271.42856,3,-48.40278628297362,144.92349176658672,-45.68544466826539,23.009085492022628,-31.528559580444785
M31,300,300,4285.71426,1,0.0,0.0,0.0,0.0,0.0
M31,300,300,4285.71426,2,-48.05114121924803,142.9502891845892,-46.05579006653257,27.652159666111483,-26.115651214823995
M31,300,300,4285.71426,3,-48.08832149481724,142.94561279323514,-46.04408098745226,20.41675193037337,-21.55637237911637
M31,301,301,4299.99999,1,0.0,0.0,0.0,0.0,0.0
M31,301,301,4299.99999,2,-47.76734267699787,141.01703281677302,-46.3421243239137,26.77896410631526,-23.540229431544315
M31,301,301,4299.99999,3,-47.77145775510204,141.01977414965987,-46.349687918367344,22.867268950405396,-21.861406661506805
M31,302,302,4314.28571,1,-47.7597,139.372,-46.5826,10.871910114464104,-21.217371867845998
M31,302,302,4314.28571,2,-47.47315681233933,139.17472822050843,-46.6467372036561,27.42806556724951,-22.23232879279621
M31,302,302,4314.28571,3,-47.47984565425024,139.16565479601582,-46.64898995770228,20.50730435138543,-19.36528290117325
M31,303,303,4328.57141,1,-47.11095,136.3065,-45.2634,7.843579825941874,-20.707828909364917
M31,303,303,4328.57141,2,-47.19881154276132,137.37259502515371,-46.889988764673,27.745097380533117,-20.947196413299253
M31,303,303,4328.57141,3,-47.21716500204666,137.39378359939965,-46.89964025105744,19.417981215325103,-14.767166699987525
M31,304,304,4342.85713,1,0.0,0.0,0.0,0.0,0.0
M31,304,304,4342.85713,2,-46.91972309342815,135.65207859244728,-47.09481877758705,27.21746022377793,-16.79300571308916
M31,304,304,4342.85713,3,-46.93509537201365,135.65582921501706,-47.06367224573379,18.549590780284685,-12.095153822584596
M31,305,305,4357.14285,1,-29.415303736325868,137.43165203914313,-22.675069136249142,24.606995278145703,0.11282152317880728
M31,305,305,4357.14285,2,-46.66788960601348,133.9594383100052,-47.25210032400207,26.698019689172416,-14.998808874414836
M31,305,305,4357.14285,3,-46.64504320566989,133.9562359274908,-47.23363077552133,20.830591078241095,-11.686695288269762
M31,306,306,4371.42855,1,-46.5697,132.386,-47.1793,16.100643427272733,-25.71295893181819
M31,306,306,4371.42855,2,-46.43417654306501,132.3518746773058,-47.420461317765785,26.51477444121708,-15.334530648635171
M31,306,306,4371.42855,3,-46.41797690213693,132.3361041241323,-47.394573009391586,15.986594903769602,-10.961105268636482
M31,307,307,4385.71428,1,-46.01226666666667,130.743,-46.9287,17.763478945266826,-24.85874202088167
M31,307,307,4385.71428,2,-46.20724135526239,130.79450880455627,-47.59776017318533,25.837674063226775,-12.382942407546533
M31,307,307,4385.71428,3,-46.1917953699284,130.7822076372315,-47.56979896579157,15.268733375202393,-12.001579606353808
M31,308,308,4400.0,1,-45.2115,129.078,-46.7975,13.60065303922717,-26.226114206674477
M31,308,308,4400.0,2,-45.99680113337149,129.25363903835145,-47.703624058385806,24.421649026436654,-9.44503244209427
M31,308,308,4400.0,3,-45.989585,129.27260111821087,-47.71124202875399,14.344905919980084,-8.483141291285948
M31,309,309,4414.2857,1,-45.64948571428572,127.61685714285714,-47.47871428571428,15.247960802585197,-23.66153312690952
M31,309,309,4414.2857,2,-45.807291391026,127.76795473690122,-47.80384734093334,24.685707563551855,-9.192103268078132
M31,309,309,4414.2857,3,-45.819084717342704,127.74081699137656,-47.79276108272118,12.990309992480743,-6.5876031335446195
M31,310,310,4428.57142,1,-44.981366666666666,126.36333333333333,-47.747033333333334,17.709898895121956,-21.4266033747561
M31,310,310,4428.57142,2,-45.488630426468276,126.2810203803636,-47.935161224917486,23.64291245538241,-5.302858925684505
M31,310,310,4428.57142,3,-45.65243260938997,126.34938390290642,-47.89170359310125,13.582360406096809,-7.660532752469829
M31,311,311,4442.85714,1,-45.049324999999996,124.84325000000001,-47.613025,8.95982429027947,-19.03267461117862
M31,311,311,4442.85714,2,-45.43120631848064,124.96541417092769,-47.978294046749454,22.580980978713843,-5.389629413342225
M31,311,311,4442.85714,3,-45.42078400619269,124.95299523639395,-47.95506261760153,14.424004872371304,-6.436820989444171
M31,312,312,4457.14284,1,0.0,0.0,0.0,0.0,0.0
M31,312,312,4457.14284,2,-45.19803114430046,123.6393316494619,-48.04804066549528,23.59325538157379,-3.545851600100353
M31,312,312,4457.14284,3,-45.188079185520365,123.57775029768993,-48.018195951417006,18.255987769864557,-4.473441582154842
M31,313,313,4471.42856,1,-44.527766666666665,122.31566666666667,-47.905633333333334,8.119254672963402,-14.731096021251481
M31,313,313,4471.42856,2,-44.93350548820091,122.30812849101537,-48.09939963195497,21.794392759423594,-1.7671387951156288
M31,313,313,4471.42856,3,-44.96261107802263,122.2896914830256,-48.085372614651575,17.822358071903704,-3.3818228775626724
M31,314,314,4485.71427,1,-44.5569,121.691,-48.1381,13.856154986682522,-0.5039572675386437
M31,314,314,4485.71427,2,-44.727418620249125,121.12168338124135,-48.1410154476738,21.855418725468954,-1.5201176607852889
M31,314,314,4485.71427,3,-44.72946156596353,121.07126194732452,-48.156790334882615,15.42219657161643,-1.5198916852871853
M31,315,315,4499.99999,1,-43.895606666666666,119.83213333333333,-47.983673333333336,8.77512599297424,-0.6832602119437968
M31,315,315,4499.99999,2,-44.47957113045302,119.93478628355705,-48.208279624580534,22.75742515485694,-1.1586905382166408
M31,315,315,4499.99999,3,-44.49747116368287,119.91956473785166,-48.205299552429665,17.62784285055191,-3.0330739392161736
M31,316,316,4514.28571,1,-44.1264,119.106,-48.0931,6.594983198850576,1.6775171494252865
M31,316,316,4514.28571,2,-44.204574013801626,118.76839169842414,-48.23224789370687,21.612527990673172,0.7505138735752572
M31,316,316,4514.28571,3,-44.23767603982656,118.79950489802474,-48.246618564316684,19.84961750406774,-1.3180476953851885
M31,317,317,4528.57141,1,-43.964238461538464,117.13669230769231,-47.67420769230769,8.237492778280547,2.748207244343892
M31,317,317,4528.57141,2,-43.99124868906186,117.61616560835724,-48.24618352109791,21.07467241461136,1.2435643404301444
M31,317,317,4528.57141,3,-43.98686325058349,117.64801548907278,-48.27261455548483,16.71217596412801,0.6377568351401641
