snapshot,time_Myr,exp_I0,exp_r_d,sersic_I0,sersic_re,sersic_n
278,3971.42855,4052.177346815408,0.4147148344576608,386.530072612379,0.991618985615647,1.8064729439801168
279,3985.71427,4225.041267092945,0.4027271866999999,361.2450107158286,1.019030840273977,1.9758118381666112
280,4000.0,4089.8101011648127,0.41469454300357933,399.39478320505015,0.9786933457075434,1.776885113706672
281,4014.2857,4205.182417175601,0.4045662112519507,315.45683483833955,1.101834881681431,2.1468039166822495
282,4028.57142,3892.1487334721273,0.4292095089436064,429.72861614926234,0.9506759492157477,1.602671172218778
283,4042.85714,4269.800749664016,0.3962227653539154,311.14170023106533,1.093289556681382,2.2122327201149132
284,4057.14284,3932.053367122407,0.4197950408903,354.58161652879994,1.038246081872353,1.8654040190978263
285,4071.42856,4063.9611927381293,0.41440455802398607,399.5689596140417,0.9742571584071026,1.7688414018476095
286,4085.71428,3732.8807219687965,0.4403702251192248,415.33083046752,0.9737902853985538,1.5802156912760892
287,4099.99999,3791.874666902494,0.4379166213540099,459.37453268293064,0.923292744798133,1.4845076217196516
288,4114.28571,4509.579589105811,0.38226968581233123,263.7030620758337,1.1836627062413896,2.5926907720311756
289,4128.57141,4350.9738484310665,0.39275997968144405,312.10580996946345,1.0909437676686418,2.2486350566244693
290,4142.85713,4245.611639897249,0.40279843763598067,360.74168927273,1.022696273854554,1.984197772169257
291,4157.14285,4331.4169846738705,0.4002423454277577,376.0064320065057,1.0026643827532387,1.9638928686529127
292,4171.42855,4356.56431813978,0.3953211814041486,314.1308850855544,1.0965204550869996,2.231093325582859
293,4185.71427,4315.170831599121,0.3966921042895674,304.50918160537015,1.1142034648863761,2.256770388642825
294,4200.0,4381.691762771365,0.3920681508717696,307.3454597108193,1.102124696285132,2.2836976710597514
295,4214.2857,4169.492192503572,0.40538246362236685,351.9950502828367,1.0340235082305749,1.9858603367743681
296,4228.57142,4402.049990702999,0.3904096270512584,329.6008001842374,1.0571465842326242,2.198547470613634
297,4242.85714,4256.370417801419,0.40213564177631433,411.7307891849515,0.9496176701568216,1.8159600409391068
298,4257.14284,4320.796995171315,0.39778163319527854,395.90177363748484,0.9661328640269031,1.8984579645307824
299,4271.42856,4272.195284322286,0.4006922053014377,395.81451489859325,0.9682142998419906,1.8767633040416714
300,4285.71426,4142.51923447552,0.4069051756826676,348.334257389846,1.0404912396623094,1.988071517922767
301,4299.99999,4282.147986709735,0.3993568862166665,358.20556302445516,1.0207608327629463,2.0164979973099433
302,4314.28571,4242.958448960581,0.40103970732455,318.4309377269433,1.0902913075659244,2.1573448866461304
303,4328.57141,3870.2070597130883,0.43075696170190536,419.26240309491646,0.9649365278331177,1.6225619019625397
304,4342.85713,4200.3794564220325,0.4060657488321255,356.83703065446065,1.032656085240446,1.9752350423259275
305,4357.14285,4194.448766159237,0.40378514767831636,313.6772756795246,1.1019831728074438,2.1514229567198258
306,4371.42855,4432.901131467138,0.38914417359042913,316.00200714921004,1.0830244655147307,2.2707256960145235
307,4385.71428,4138.802076728915,0.41136494951257546,378.56786336766646,1.0052552743363175,1.8681094734011734
308,4400.0,4224.655573541877,0.40355387968028245,337.61003690024654,1.060256831322581,2.0650365468900866
309,4414.2857,4133.429035866083,0.4108350693634557,377.4925331432513,1.0051226444649723,1.8700192196602978
310,4428.57142,3898.349155690059,0.42948890880259544,408.93005520417654,0.9786358592608236,1.663859689388694
311,4442.85714,3802.4044542347106,0.43202201730964873,360.1979480204385,1.0440446661730076,1.7808077970116094
312,4457.14284,3538.936938382753,0.45816397241844625,465.9371151158098,0.9269074111272149,1.3741313879114194
313,4471.42856,3374.6840000807038,0.4801411802853141,519.5101587476573,0.893273144016298,1.2011683365947
314,4485.71427,3394.951477198114,0.478542073924146,536.1406767152329,0.8780746214781586,1.1755701156800886
315,4499.99999,3280.1110906178665,0.48759769839887346,468.25107497086395,0.9467362091436002,1.2747308084342395
316,4514.28571,3516.286504716055,0.4624746363486005,459.9113214204912,0.9397776214388756,1.3783879586973207
317,4528.57141,3552.2595079259136,0.4575512488096121,423.3059615254197,0.9783717984595256,1.4837127321645105
318,4542.85713,3404.359227816723,0.47347649737971226,447.6221103676617,0.9606463811600711,1.3666540184079288
319,4557.14285,3752.6999775269255,0.43852679526256616,348.49434469619035,1.0738369348315595,1.7941087552402346
320,4571.42855,3913.1824229693957,0.42625981218542264,332.7647975818197,1.0929133791409684,1.923962108593194
321,4585.71428,4204.3344107049925,0.40711248487531865,331.597448742248,1.0800614225876226,2.069798047637407
322,4600.0,4334.230277681702,0.3992763675649756,336.00096362000187,1.0652478190458783,2.1184472051175205
323,4614.2857,4269.57813167324,0.40207345316280513,321.21685880943556,1.0924694171647567,2.1496000821502887
324,4628.57142,4557.003295593427,0.38582144773860416,323.66101792284644,1.073461479461372,2.2918258684843273
325,4642.85712,4382.041686948146,0.3973971825791593,374.76124514499253,1.0026834886640739,1.9918358216886318
326,4657.14284,4540.179706543605,0.3867660840543635,335.3927862155748,1.0529859972874394,2.232693937996459
327,4671.42857,4512.23157564848,0.3881132115740443,362.0931147713126,1.0102549230775861,2.1090768406806886
328,4685.71427,4090.983756435844,0.4142803735625241,365.3219969082061,1.0277772769567397,1.8907077351381976
329,4699.99999,4300.613037371244,0.3974236940433502,285.61545444454964,1.156881729330249,2.334304456657505
330,4714.28571,4321.726171706783,0.3979877039365864,284.95125136805854,1.1626175342850669,2.3450349580277376
331,4728.57141,4274.471455077586,0.4031983704051877,329.23344632651805,1.081957604987397,2.1136063862129078
332,4742.85713,4322.576648459,0.399878308061574,315.8913126920313,1.1037398347756353,2.1950557580201546
333,4757.14285,4269.2514095605575,0.40852250711412685,388.2044837747,1.0006429119982736,1.8819050290871109
334,4771.42856,4604.030995877151,0.3883100618709219,366.5234249155955,1.0147912872823373,2.121440783928153
335,4785.71428,4419.512255445312,0.39628735761322575,342.67160734978273,1.0556287084924743,2.128321128748547
336,4800.0,4224.799576990088,0.4103798685495264,390.58945364001585,0.9967470227722737,1.8560281098903055
337,4814.2857,4399.318173577242,0.39839100353782514,394.74268020407055,0.9791028001206131,1.9249012060471433
338,4828.57142,3769.9669145080748,0.44144905086723185,421.7553288074541,0.9733866098939215,1.5728191429749157
339,4842.85712,3774.299357984159,0.4404586079905419,445.3798482054049,0.9429084538806554,1.5118624431624719
340,4857.14284,3575.804816303534,0.4552533857819431,441.8977904122028,0.9531638954717359,1.4459642222980673
341,4871.42857,3458.7156574750043,0.4668910447472513,458.40489069238356,0.942147147799627,1.362037302717569
342,4885.71427,3748.5312333139814,0.4437183699990708,435.2640604553074,0.9588393987009628,1.527521219406716
343,4899.99999,3827.8891872203844,0.44254944268803187,491.07160952203407,0.90483819666596,1.4156231285716485
344,4914.28571,4155.998786051359,0.4176079876123345,424.68008460675236,0.9619254058946809,1.7151224797062425
345,4928.57141,4277.0800158026095,0.40732572653057114,339.66286569078915,1.0758384516640762,2.0620798826005715
346,4942.85713,4332.860377311207,0.4048269824342996,362.9531101543306,1.036914702085321,1.9975934799478847
347,4957.14286,4273.053382458037,0.40592319305326274,327.8162313395361,1.093584637065461,2.1091675922545456
348,4971.42856,4212.7773635883495,0.4068389267499119,274.80254131409254,1.202607192054829,2.322491194470159
349,4985.71428,4023.3594051649106,0.4243692934448161,376.00752439156355,1.0304697745650055,1.8117226832715048
350,4999.99998,4127.0464086910515,0.41215357581085554,314.97557682912907,1.116418022947439,2.098552563662755
351,5014.2857,3881.716582423929,0.428913901861916,365.062233296259,1.039261910418474,1.795980754043007
352,5028.57142,4004.538174721939,0.42131198905151485,401.42494199720386,0.9819205138000313,1.7326228050179793
353,5042.85712,3993.1037684862436,0.42743990481848704,479.43218375765605,0.9028697418233339,1.5072787245842827
354,5057.14285,4153.266458894155,0.4175212462062883,480.8096138867543,0.8974046443121673,1.563224197687191
355,5071.42857,4246.0946939721625,0.40996457723063456,416.3842508117397,0.962853786525183,1.7833416243095126
356,5085.71427,4071.9247102702116,0.4229072737361801,433.48108753007983,0.953632506671886,1.656655932841881
357,5099.99999,4202.56051199838,0.41666554763400954,471.32674840088333,0.9113889781791775,1.60224320028964
358,5114.28571,3986.482494841472,0.4285592415716883,425.14883477542395,0.9678425627654462,1.6442179857404913
359,5128.57141,4151.527726110878,0.4142380721670897,347.1007823893164,1.0673323041396108,1.972859929351207
360,5142.85713,4316.9702674892915,0.40119618172893545,273.128649378658,1.2036671239170293,2.384063497165548
361,5157.14286,4025.7977259138347,0.42527722430927284,343.3900336666335,1.087831368959161,1.9228417935562103
362,5171.42856,4148.48804274169,0.41676639989654407,329.1368002072591,1.1069932750460276,2.0345452156269968
363,5185.71428,4169.174316800111,0.40735395180226613,237.60362548334632,1.3033011308835658,2.4982702750872545
364,5199.99998,4210.4791556135,0.4105010227463308,317.9673180495641,1.1183993386733038,2.1155458807820002
365,5214.2857,4274.531021954493,0.40811655878048647,364.7254170438663,1.0365676558266128,1.9631370829805401
366,5228.57142,4533.716984005225,0.3940024304387204,339.83905874257215,1.0681331894753423,2.183677584909642
367,5242.85712,4243.647265068511,0.41044959459038094,341.95310687868243,1.0770924948772038,2.0330098369643577
368,5257.14285,4507.698128364279,0.3933445326963795,282.38668657331084,1.1798159166045288,2.4362415355356353
369,5271.42857,4291.183658290514,0.4081865345354889,314.9052484347796,1.1294720368585294,2.159376325975813
370,5285.71427,4217.4629347260625,0.4081132693233217,197.97111391868802,1.461598012892972,2.759372852573452
371,5299.99999,4126.29377119588,0.42308748307871724,289.7805940262443,1.210127242612377,2.169254214429125
372,5314.28571,4170.758969205228,0.4199532296523981,265.20749175657033,1.2699333788207368,2.3067331582141373
373,5328.57141,4286.961619719468,0.4138217507524415,292.6958908211514,1.1976077719762925,2.233552631751394
374,5342.85714,4610.666972958919,0.3947295334909701,267.17091873203697,1.2410425032837311,2.5327971063984482
375,5357.14284,4706.189936809853,0.39449052107308125,350.2658748841715,1.0753477048395799,2.1876272150435336
376,5371.42856,5002.163563988204,0.37512599445228406,262.7392861818396,1.2295205250352013,2.7930708347462603
377,5385.71428,4547.113522713675,0.402868641790955,377.7358033645538,1.0360720208602134,2.0135373183943264
378,5399.99998,4353.184908926775,0.41101183285595627,368.9272995899644,1.0490556876084782,1.9648508234174482
379,5414.2857,4475.576815255939,0.4000833678636468,344.2325534204669,1.0726973256854906,2.1260970860911237
380,5428.57142,4069.685647108318,0.4273628297968938,391.95901080770307,1.0205878552411598,1.7710829282291083
381,5442.85712,4161.426025169568,0.41908749054556077,381.549697973158,1.026299293752592,1.8469251310826373
382,5457.14285,4225.695873395386,0.41311031680301535,342.59488650554823,1.0812107747921038,2.018990835024127
383,5471.42857,4447.834840755897,0.40194506524633367,370.67189089774485,1.0302746569365084,2.015332204610243
384,5485.71427,4473.31605399899,0.4056570478821361,469.85275199748145,0.9163504754128767,1.7034180010170308
385,5499.99999,4409.8825988762255,0.4151317452968269,539.7751311492558,0.8650549715765412,1.4989601994391055
386,5514.28571,4342.100026059997,0.4207274737971125,537.0621800695388,0.8729249887035888,1.4799163852572395
387,5528.57141,4221.747214897759,0.4324175618718505,604.9155291163812,0.8312252197532417,1.2989251353548525
388,5542.85714,3861.778383686898,0.4570406427035546,537.1999872560385,0.8960222172901381,1.316958149886254
389,5557.14284,3465.4589920729213,0.4905221873522325,522.7913778368252,0.9234898388188764,1.218697708307415
390,5571.42856,3220.6329604392176,0.5127444621298332,494.59922487483504,0.9578443549226107,1.1949338819983153
391,5585.71428,2955.677661606014,0.5399002731524635,439.5449436140921,1.028890066388237,1.2197339414067487
392,5599.99998,2700.2658943850893,0.5713748206236745,424.31616992391815,1.0574292686574416,1.1628229239318537
393,5614.2857,2066.2806660416372,0.7062196179226908,557.9303392416741,0.9563971556576598,0.7279007145637214
394,5628.57143,1837.7990379062269,0.7708110197281717,511.7892821408035,1.0226626406622623,0.7118456187234257
395,5642.85713,5270.907126701799,0.3803274534498282,428.67785820048823,0.9772176855473306,2.1255808013661026
396,5657.14285,5601.005909213758,0.37040390331997275,481.05390778047916,0.9186318271269461,2.087859255063057
397,5671.42857,6644.011360817402,0.3349333078219114,476.98707392515547,0.8939678779932172,2.618790320551738
398,5685.71427,6943.735101787608,0.32899902006704135,498.8820279434134,0.8733922701333169,2.6816242335890768
399,5699.99999,7021.730139474497,0.3270410461444902,486.7346560714128,0.8834193010753625,2.773781167734762
400,5714.28569,6442.8525269791735,0.342022232552282,453.843460814844,0.9272617955545169,2.586662660493135
401,5728.57141,5879.796619449075,0.3595103145183653,433.2487901614276,0.9633183877440923,2.379374249876019
402,5742.85714,3032.1798382500865,0.5741661094830914,671.0403580689969,0.8769407905981936,0.8656020417554049
403,5757.14284,3169.1161102119163,0.5474730332806494,583.5791494662876,0.9253407931050155,1.0225496577505675
404,5771.42856,3316.0397620556396,0.5262385692745417,550.3804869539451,0.9419109812535089,1.118856858712235
405,5785.71428,3315.7935092915914,0.5241027736532149,521.5153919166343,0.9665732616381114,1.1699488796026178
406,5799.99998,3529.8409538129417,0.5004994645649897,493.8196831758322,0.9837491694645643,1.2908911904507956
407,5814.2857,5444.9517095034835,0.37616355392365824,419.49341466536697,0.9934253200915479,2.2228431408805314
408,5828.57143,4494.614329109411,0.43531594025922826,572.233040860298,0.8917777432869655,1.4318605554162034
409,5842.85713,6333.056123460984,0.35057482661785233,564.0499265399552,0.8430991712286298,2.1284682080602675
410,5857.14285,7623.323013000893,0.31493858418537873,639.6629628739715,0.7620948654100443,2.536979560753678
411,5871.42857,7870.172750005383,0.30766121773480454,562.639136589074,0.8031689409510194,3.0043374729909145
412,5885.71427,7542.6644229213825,0.31464543321094024,517.9393894424043,0.8448045720563289,2.96792541222391
413,5899.99999,7063.7880820071605,0.32715365416141934,500.50062482480996,0.8735105504173608,2.7302767572435207
414,5914.28569,6542.928449234537,0.3382402801659368,408.9536749899658,0.9753183280507658,2.8377920703824877
415,5928.57142,5619.1788089595975,0.3695858289515065,446.5387306640837,0.956281543239474,2.2063411995360567
416,5942.85714,5223.1359641567915,0.3796128997174873,339.2254085104257,1.1052810888222357,2.4561627367044028
417,5957.14284,4833.223657726236,0.3985748896431808,370.2983473090811,1.069089465893196,2.1400499787597638
418,5971.42856,4667.175387065574,0.41071406442765507,435.39632030233463,0.9921638810062869,1.8452440824906562
419,5985.71428,4890.762948583197,0.3960253731610517,366.1879829637584,1.0745385251766109,2.1809804499626293
420,5999.99998,5009.9707167367205,0.39715494425052134,475.8279654087355,0.9445943392628894,1.8550806287789496
421,6014.2857,5583.39172080713,0.37415585071112745,505.4597764051023,0.9035996949079149,1.9949688194824455
422,6028.57143,6801.872564041684,0.3321978072749399,507.7524095373912,0.8665527290280765,2.5739923996324627
423,6042.85713,7350.007960632292,0.3216696777731781,627.524891205593,0.775507804264609,2.4255740393617717
424,6057.14285,7735.637615510692,0.31334621051718087,647.4665709908754,0.7580898936326264,2.563984158589168
425,6071.42855,7500.486072852403,0.3182458114372358,595.4566878653758,0.7944708494711487,2.612173495602486
426,6085.71427,6869.109822866826,0.33125464090163714,471.8425167485855,0.902324199181587,2.741952069978167
427,6099.99999,5700.3351642537,0.37175235419203545,532.762378390935,0.8813804939866315,1.9574855134928921
428,6114.28569,4983.1213319702865,0.40017291880239675,478.9087321912065,0.9464344837372499,1.8327946187246262
429,6128.57142,4715.518844461858,0.4069335458669864,399.4979139652149,1.0356873102914015,1.97992047215306
430,6142.85714,4584.917776271204,0.40958399029177767,352.38024785269124,1.1026916357826353,2.1000403926581255
431,6157.14284,4582.846106098957,0.41389394486101705,439.1107530466255,0.9862565244116076,1.8043041467733045
432,6171.42856,5096.192493536717,0.38651940307752125,412.78060157298626,0.9986792166499388,2.1070074579868434
433,6185.71428,5538.120668994113,0.37041049176530755,448.298351745536,0.9489934182794377,2.175626758796087
434,6199.99998,6436.654134450824,0.3423865819548769,519.0536205490863,0.8635162461939451,2.348253480461004
435,6214.28571,4654.33931997996,0.43036245301405185,710.527891344119,0.7993020842128927,1.2301628170299088
436,6228.57143,7294.337377863038,0.32227970037357245,612.1921415509759,0.7840517510305778,2.4548715828606396
437,6242.85713,5984.937808896217,0.3663655120547157,700.1848636822159,0.7696372204951288,1.6472347203754194
438,6257.14285,5179.885614115805,0.39544040510075107,591.7851463344476,0.8499774176864561,1.6161570671181302
439,6271.42855,4855.784052250834,0.40649574511410763,502.77041689850944,0.9250049079122734,1.7221067319233647
440,6285.71427,4561.481259273099,0.4180326096729211,444.1852040063116,0.9882076837823809,1.7767891970944623
441,6299.99999,4010.2108937486255,0.45260415292759076,430.3078445754223,1.0242071482052801,1.6084506278234614
442,6314.2857,4025.5211639357713,0.44660817600063796,365.5907934152139,1.109346171145726,1.8098186780870191
443,6328.57142,4307.218995956895,0.43363294217284104,459.1865651918788,0.9799987904835344,1.6395705796071725
444,6342.85714,4780.505857082305,0.406223493014187,438.63456949312217,0.9881956475540129,1.8784105332337764
445,6357.14284,5175.401414106544,0.3880407855204777,440.23971523569855,0.9764271546005397,2.0333595541301825
446,6371.42856,6537.112918191636,0.3366223720751295,408.5045301122186,0.9692966872742191,2.856941559241398
447,6385.71428,6819.104684247494,0.3325321802339359,561.4275371364287,0.8237392658274534,2.3906991389781274
448,6399.99998,7199.406830610327,0.3195899813081129,492.40865443417215,0.8636537771111716,2.9011248094401605
449,6414.28571,7061.694454597128,0.3222967312245219,518.7070164211165,0.8408689282681181,2.718293276388068
450,6428.57141,6456.83450905012,0.3364978195623835,419.2039955041755,0.9490424763857004,2.7879250119080043
451,6442.85713,5396.163159668994,0.3754773800235239,452.76877390770954,0.9457806647990402,2.100577510360662
452,6457.14285,4360.716584203294,0.42672345894566605,409.92570423680223,1.032050271129791,1.8038400937320893
453,6471.42855,4351.621664353165,0.4222232824101755,376.4533937081397,1.0694409917478687,1.913837184057675
454,6485.71427,4473.907144402348,0.4176061052948784,409.7255290070883,1.0221204044895993,1.8532256386851185
455,6500.0,4558.600937222845,0.4149892202073596,428.9411198749865,0.9992236793870775,1.8251920089744074
456,6514.2857,4816.534066867763,0.4008001521856352,429.16996447296725,0.9891438805970181,1.9299296128872978
457,6528.57142,5870.968909128535,0.3543444159389822,404.8476718892534,0.9812823561168404,2.520170894140615
458,6542.85714,5729.811042712489,0.36579557254821965,480.04764410106037,0.9172661911538725,2.1458452385978877
459,6557.14284,6495.424871788584,0.3419641830144349,540.9014243569185,0.8474942142291821,2.2964769868549872
460,6571.42856,6449.220634131156,0.3444086051327743,577.8317300153425,0.8224724012567226,2.155237160412934
461,6585.71428,6091.034531293162,0.35444023666667895,559.5566935957002,0.8404262729168909,2.058011930381529
462,6599.99999,6117.778927871774,0.3488162184857556,455.8873423912545,0.9221469278847461,2.4337557898836297
463,6614.28571,5320.542285873072,0.37724821640467426,394.71122544107664,1.0179852305738348,2.2733838701356306
464,6628.57141,4738.303988402386,0.4038863634432758,400.475404788042,1.0281925712416131,1.9907243806950576
465,6642.85713,4504.649801958287,0.41552392441425173,386.3765928206747,1.0541775624866705,1.9415115520463242
466,6657.14285,4411.257403438002,0.4229381089653168,431.65923621580265,0.9994341378066867,1.7599783537287752
467,6671.42855,4560.678289184332,0.4126462717814431,415.23683049420464,1.0115981697312115,1.8710145635985642
468,6685.71427,4753.268366090548,0.4004346530855737,345.43731231978495,1.1070700121078236,2.206896212905632
469,6700.0,5257.828619770747,0.383495814826966,470.0151073395664,0.9368202618061349,1.9796879594018764
470,6714.2857,5961.8121981537215,0.35851069078698916,528.6243841490107,0.8679985352002697,2.0950928774856044
471,6728.57142,6511.238744975092,0.33925038184128653,485.8285730805662,0.8895283393923279,2.511652140797809
472,6742.85714,6967.170926366194,0.3266150406140633,514.7215371482495,0.8528173230347887,2.6536401820070745
473,6757.14284,6732.838123660015,0.3333806369175015,514.7998960104621,0.859490394149453,2.51758566400519
474,6771.42856,6515.843198586036,0.33887415561319945,448.27821377806447,0.9279523286563122,2.659583894291016
475,6785.71426,5552.9333557176615,0.37467452856980205,495.29374105512727,0.912296448992548,2.015085116984626
476,6799.99999,5016.407966874953,0.39741882377952326,511.1850134136425,0.9096201872013807,1.761028370796753
477,6814.28571,4724.472228367922,0.40886175551288684,454.28887795836675,0.9699659056858204,1.8119939693157543
478,6828.57141,4714.804680251508,0.402227070073368,349.6774199751037,1.1009556020537374,2.171269481692562
479,6842.85713,4209.254003974633,0.43767830077708936,419.0739113812427,1.0284554012414155,1.7161235122580774
480,6857.14285,4533.323331580116,0.4193190000802457,464.6628587259248,0.9638806404920054,1.710559837325249
481,6871.42855,4365.84419678479,0.43176078709646387,458.37537586966204,0.9825708333199641,1.6626393293503186
482,6885.71428,5371.721295173453,0.37984462158117266,477.69775991760275,0.9287105217171423,2.0005474633911957
483,6900.0,6311.419202852692,0.34817108681014874,548.6532581123209,0.8466329265037011,2.1839344239457
484,6914.2857,6654.742115620392,0.33800786476639677,540.0402516001141,0.84676171906477,2.37284697908912
485,6928.57142,6569.645523622914,0.34558678120824937,639.9097337077934,0.7903001203502,2.0100813552147923
486,6942.85714,5790.5372453732225,0.37400885193536454,644.9763760978319,0.8081298325822747,1.6989054877907368
487,6957.14284,6176.9083527929715,0.35047174557710237,479.0486787335477,0.9076876011689383,2.3562014013701726
488,6971.42856,5682.2040700228235,0.3671691096931495,475.9798391579523,0.9214977865294811,2.13968382849065
489,6985.71427,4837.208480265469,0.4049862182770781,472.2070932540817,0.951161738107392,1.8017437226899575
490,6999.99999,4517.578243610888,0.4218124357071116,479.13262081033616,0.9520870353896785,1.6646972178179482
491,7014.28571,4615.8077059806155,0.4107934544708859,410.88512680259726,1.018239511217849,1.9065804328951539
492,7028.57141,4392.159722867237,0.42193734371088315,402.0307211961996,1.0341676948759222,1.846085612507123
493,7042.85713,4631.865100776989,0.4037108726075609,359.25572304706515,1.0785753910077576,2.105277000980914
494,7057.14285,4830.0200732044095,0.39911069584905057,451.14861880518237,0.9587881888991353,1.8722148982476405
495,7071.42855,5329.605411947835,0.37677558387244664,463.7305802482698,0.9309807642403664,2.042669825099295
496,7085.71428,5863.203843423917,0.35865616373655773,517.8224750569328,0.8704322418716329,2.0998935615706578
497,7100.0,6793.497524052032,0.3280562906594465,512.6247646817229,0.8478960380352236,2.5981649582598734
498,7114.2857,6710.176491102192,0.3339041431894829,622.0319735878575,0.7782198153299015,2.1648181506444937
499,7128.57142,6881.96607244955,0.3262869292026446,531.0654790692679,0.8320912110803476,2.5754256620828486
500,7142.85712,6070.559259903474,0.35364390505377624,609.1643614647386,0.7999082949879632,1.9225730756652737
501,7157.14284,5476.27452739502,0.3708979938029475,479.3598701508349,0.9105582830247244,2.057946645821415
502,7171.42857,4985.778666438859,0.3899908173519643,448.9421881950802,0.9519359771275127,1.9482024454663245
503,7185.71427,4537.250098963367,0.41272116577321266,454.74189252546904,0.9582663567066595,1.7512199258804364
504,7199.99999,4494.135066136936,0.41006501370320264,414.5286706179319,0.9967321843493412,1.8609918296859236
505,7214.28571,4246.700792313732,0.4279060451420619,448.9921911092481,0.969325637095966,1.6590238809322355
506,7228.57141,4448.152520385117,0.4158906082609363,435.3351549291474,0.9794389669732476,1.775221718527092
507,7242.85713,4682.687578381479,0.404402345162964,440.1242062046389,0.9693999926124159,1.8531534360947621
508,7257.14285,5106.934053412205,0.38899899180175196,528.2094511012479,0.879733469650939,1.7628801077898921
509,7271.42856,6095.786972830344,0.34895971957378924,521.0904285133241,0.8568131065705561,2.2056728945134667
510,7285.71428,6511.0373878950695,0.33733715320122937,563.474424189795,0.8166340578135527,2.263224730704132
511,7300.0,6863.993363653369,0.32902105882042615,629.9516819325852,0.7681155790038731,2.221099786951989
512,7314.2857,6640.221499176159,0.334733329562501,587.7420315483547,0.7993279296033491,2.2432202981833567
513,7328.57142,6539.7363403196605,0.33782188604837304,613.3755420509941,0.7844815267242458,2.118048595392132
514,7342.85712,5914.114009170701,0.3544622075009068,495.5331370720459,0.8826185968856055,2.2062345142327096
515,7357.14284,5336.525712919282,0.37493409699046215,450.00685705774237,0.9413175432765051,2.09652832943724
516,7371.42857,4581.930464745984,0.41496853920039434,502.74432888178825,0.9173022861256284,1.6339819442048196
517,7385.71427,4555.44370332795,0.4094360081105477,403.35412975551907,1.0176105279804712,1.916128426560095
518,7399.99999,4194.846785149925,0.43223389821887076,413.2934585973574,1.0199377526593878,1.7372147196935528
519,7414.28571,4672.49604236616,0.4030056203584653,391.74447536357167,1.0293305679190687,2.0063807833110276
520,7428.57141,4689.0883704057305,0.40526327867875733,408.76068504491184,1.0134542496392898,1.9495036845076104
521,7442.85713,5163.613361403508,0.3849483560741843,453.8232773825416,0.9496673556350189,1.9992511041799432
522,7457.14286,5594.213423126387,0.37100932924878594,553.435964472248,0.8529105677082889,1.8769171767000916
523,7471.42856,6511.421715459045,0.33652647233519417,519.0647228240514,0.8503768944131719,2.4154062097373177
524,7485.71428,6935.788815283041,0.3241560726819242,505.0321124358204,0.850930155400976,2.7130617241823614
525,7499.99998,6544.867776597081,0.33831671296956833,577.9620239439329,0.8108215425866458,2.2210725649859757
526,7514.2857,6172.95809043647,0.3511894802362232,606.4193995066667,0.8021723971280588,1.9675874024921582
527,7528.57142,5650.6436668951255,0.3681760562107442,555.1450273790127,0.8481329973108809,1.898101353477654
528,7542.85712,5038.345511351086,0.39337057317875224,556.2978284111186,0.8605799777380168,1.6647984162295828
529,7557.14285,4551.131266684622,0.41209317968717524,426.527642815351,0.9924903550871627,1.8388595353275996
530,7571.42857,4296.961688951208,0.42889375445324235,487.1035607341497,0.935010186290766,1.574296861937226
531,7585.71427,4264.124346132398,0.42998828145830403,496.27146624520145,0.9243143440880024,1.5414541849218084
532,7599.99999,4310.559196689687,0.4248659543147982,451.6531084472285,0.9664996161711099,1.6743577417356068
533,7614.28571,4577.255691196592,0.4104425141144407,433.53715822610235,0.9824460460763367,1.828054464201812
534,7628.57141,5229.292717925905,0.38326887631105555,511.59178098791233,0.8911853549683284,1.854501604466985
535,7642.85713,5440.44092224606,0.37830071937170534,560.5719757629688,0.8536032729409359,1.7963199138482087
536,7657.14286,6034.473292172197,0.35615124962513917,585.1047404641389,0.8213449229543264,1.9654778914747746
537,7671.42856,442.779055820562,2.1480809395473033,359.70240416135005,0.3814860777493011,0.16667675441434007
538,7685.71428,473.66370365332267,2.0577488612633315,378.6019902655802,0.36669086472599055,0.1666756973003083
539,7699.99998,6454.974179030171,0.33948808007032344,500.0321798896192,0.8727310677686522,2.4427303717106637
540,7714.2857,6114.566611630381,0.35208180683125373,567.0124725322498,0.8293909362643471,2.055906123398361
541,7728.57142,5614.090579350543,0.36714573868026146,466.40535231182986,0.9252973532795535,2.1534974798296096
542,7742.85712,5042.320008975834,0.39032798224423737,445.9248198508008,0.9620864331515154,1.97298909874808
543,7757.14285,4652.795149734875,0.4108918518408273,477.55603396959657,0.9409819946345891,1.7246476020163666
544,7771.42857,4492.748928328469,0.41282611631741595,374.090010224384,1.062856040726747,1.9889501950261876
545,7785.71427,4072.7174227018854,0.44505487414824213,481.1790128620963,0.9520660630069054,1.5078571302994357
546,7799.99999,4194.676430637106,0.43290745056836594,414.20815903453064,1.0198467468786823,1.7347007508598205
547,7814.28571,4506.8718187891,0.41667045398675523,470.8887551877475,0.9466258676742766,1.6920108073230404
548,7828.57141,4800.174118715577,0.4033856728368442,486.3662446178353,0.9274985479180031,1.757393666270554
549,7842.85714,5320.380128161115,0.38246618951484057,553.9050065811031,0.859613671271232,1.7707518668155056
550,7857.14284,5820.542553976421,0.3645505176671073,581.7490016335306,0.8305969548491834,1.886153948057553
551,7871.42856,6161.88457176931,0.3548251590538941,643.9617693916871,0.786174541656555,1.854254504901002
552,7885.71428,6690.152442224354,0.3356364701828578,557.5205885852693,0.8277164587565509,2.344625543298859
