galaxy,snapshot,time_Myr,ptype,xcom,ycom,zcom,vxcom,vycom,vzcom
M31,356,5085.71427,3,-34.65015969927038,98.89472585922597,-39.519673319763136,20.074042747239407,4.437083171770575,24.96777745053617
M31,357,5099.99999,1,-34.45381964285714,99.75758571428571,-39.30916964285714,7.541894735961772,13.5198016535245,21.489240922341704
M31,357,5099.99999,2,-34.73212101949511,99.63352608458004,-39.44467835698524,22.232694035411935,9.657924811357766,24.512819379236802
M31,357,5099.99999,3,-34.355782060484295,98.96808084286772,-39.165273845088294,20.989296028197465,8.717414813198708,26.17256891752681
M31,358,5114.28571,1,-34.573283516483514,99.7438,-38.750933516483514,4.274476177935945,15.441230211150655,22.42786497390273
M31,358,5114.28571,2,-34.63259878608924,99.92784408136482,-38.93042785433071,22.967734412637313,11.715259478358105,24.44311313995659
M31,358,5114.28571,3,-34.03865898889711,99.06417430168129,-38.7969063376335,24.812293365445715,10.302755057212321,26.43971605752401
M31,359,5128.57141,1,-34.28318156862745,99.8107168627451,-38.487494705882355,13.719696630952384,13.495036680357144,25.62576090952382
M31,359,5128.57141,2,-34.32237939314845,100.06014516150081,-38.568373468189236,23.424910003089845,12.878058750170958,26.042996501233546
M31,359,5128.57141,3,-34.3338668635487,100.07765910077146,-38.55508425747348,24.34853411065902,10.756192584473295,22.60232737103096
M31,360,5142.85713,1,-33.93598333333333,100.02396666666667,-37.486,17.590562097735404,12.333900755661505,31.004353400476766
M31,360,5142.85713,2,-33.95152543819934,100.23441225664575,-38.175929506500225,23.935153478926875,15.16331345899219,28.350338003652055
M31,360,5142.85713,3,-33.99389631909244,100.26823143857108,-38.17629998793145,22.930106387528067,10.143991890781994,27.570079361873294
M31,361,5157.14286,1,-33.3942010989011,100.32317307692308,-37.91333186813187,16.413661939218017,16.47651267760664,31.97724433175356
M31,361,5157.14286,2,-33.58174908634617,100.41423280919143,-37.780329299662775,23.79249064626006,15.977238356955038,28.088959533433744
M31,361,5157.14286,3,-33.093049410240134,99.49238581662435,-37.67169563615466,27.63050115782523,13.312944537751568,29.306829716995015
M31,362,5171.42856,1,-33.65138358208955,100.53745373134328,-37.11630149253731,22.529586076099886,13.764275172413795,25.91394294292509
M31,362,5171.42856,2,-33.20696091057925,100.62409863179231,-37.41097206673423,23.946496765322454,17.740339874181334,30.13147289466262
M31,362,5171.42856,3,-32.752951212378335,99.64424325148117,-37.28211648197207,27.822400355752784,16.723485300611205,27.569469164732453
M31,363,5185.71428,1,-33.09965666666667,100.82852166666666,-36.611243333333334,31.115468701268746,19.68198046366782,27.495583937831604
M31,363,5185.71428,2,-32.811296415072285,100.8356438491213,-36.9755935977867,25.299175175181897,18.20723596273286,30.563477652744467
M31,363,5185.71428,3,-32.365637936859926,99.82603560981802,-36.888886417202706,27.720038344575777,13.196651528514561,30.23439321728043
M31,364,5199.99998,1,-32.23726666666666,100.9025,-36.758716666666665,38.73077420228572,20.744950065142866,29.41302610971429
M31,364,5199.99998,2,-32.30330075249517,101.01751275987219,-36.582294581640305,24.471320325479752,19.305599778154722,31.77686150692203
M31,364,5199.99998,3,-32.004900234130346,99.99065838637325,-36.45818484758781,25.220950843271513,14.907605658269642,31.98816247396988
M31,365,5214.2857,1,-31.727594444444446,101.59633181818182,-36.093709090909094,34.41891064846417,25.712884062571106,37.61640881638226
M31,365,5214.2857,2,-31.94625663786316,101.30854688804031,-36.13136065467286,23.268062163522835,21.283582408461253,32.772243555670435
M31,365,5214.2857,3,-31.63315635174603,100.23263846941799,-36.0270512005291,29.92082319093181,17.821760022977482,33.99031084102278
M31,366,5228.57142,1,-3.858841406328357,80.33327981799569,-11.898654469771142,11.384221425925919,3.702572222222221,27.705380999999996
M31,366,5228.57142,2,-31.57565788436268,101.62393419891345,-35.67568338596113,24.624696464283524,23.614411098051615,33.18845237544851
M31,366,5228.57142,3,-31.266721326958088,100.4954385325995,-35.60081442194115,29.954433458904802,21.36124622443062,31.383476868052277
M31,367,5242.85712,1,-30.93223431952663,102.09737455621301,-35.125646153846155,27.625681610526318,18.447288759064328,36.06526100584796
M31,367,5242.85712,2,-31.186568124816763,101.96656238297207,-35.22207722572953,27.121147320292128,24.40674880715751,33.992282309827964
M31,367,5242.85712,3,-30.825491302074514,100.78334776143099,-35.14439088526672,32.662411434762575,21.580956911098102,34.428883251202805
M31,368,5257.14285,1,-30.523161224489797,101.96849591836735,-34.32181020408163,27.79698508695653,19.818236367149762,33.77586572463769
M31,368,5257.14285,2,-30.776405227153234,102.3275888146749,-34.74529033746811,26.715531845167643,26.270565079357702,35.16444045789586
M31,368,5257.14285,3,-30.36075336625384,101.0808827006457,-34.67852715398539,34.07388216520221,22.86547102009487,37.21306764568149
M31,369,5271.42857,1,-30.174120689655172,102.16613735632184,-34.187212068965515,30.46990078947369,23.8142458492823,28.56022200598087
M31,369,5271.42857,2,-30.401170094495217,102.70781201078836,-34.25021049731261,26.928453622289446,27.7318620382006,36.793685489890905
M31,369,5271.42857,3,-29.90361712607453,101.43391736809231,-34.198643809210246,32.659264779642605,26.37861029070109,36.026272751274696
M31,370,5285.71427,1,-29.167523214285715,102.74482142857143,-33.700426785714285,28.594836957983198,27.657036691152467,34.70994480192078
M31,370,5285.71427,2,-29.98534855053988,103.12486230515154,-33.768355305093586,27.447098215228802,30.021946446846098,36.38231386976691
M31,370,5285.71427,3,-29.48061531095934,101.75025814845405,-33.692141109584924,32.120429910856444,28.292134626828975,38.897810123213496
M31,371,5299.99999,1,-29.28203076923077,103.29253846153846,-32.67679230769231,27.240565638583643,27.429032358974368,30.21459192796093
M31,371,5299.99999,2,-29.56093828181206,103.56235710301048,-33.28263977685871,28.05074001723652,30.84242537681856,37.42945322210462
M31,371,5299.99999,3,-29.02237726475384,102.17570767612493,-33.18322687705665,31.9773789046075,28.37370093170278,38.14635998832104
M31,372,5314.28571,1,-28.673924479166665,103.7828609375,-32.359770833333336,26.53548833573142,23.103819524460434,31.82100840407674
M31,372,5314.28571,2,-29.141153938226157,104.0187591261168,-32.77718292342498,29.350490948187304,32.870173221710786,38.279181948971114
M31,372,5314.28571,3,-28.58735808605464,102.56111389591275,-32.66754484274269,33.17175132512966,32.31292495308782,35.57659735968935
M31,373,5328.57141,1,-28.236213575525813,103.83733709369025,-31.428704397705545,23.96185045066992,24.4095112813642,34.145936472594414
M31,373,5328.57141,2,-28.670003565445228,104.48821544905141,-32.26150900149174,28.710337632186945,34.86347021055446,38.80095296925809
M31,373,5328.57141,3,-28.1289862335063,103.02978675082072,-32.152239161429634,33.608598053513155,36.01242115348812,39.140054629361714
M31,374,5342.85714,1,-28.074113026819923,104.27494731800766,-31.19087988505747,22.79789176777252,27.700389966824652,39.7327221693128
M31,374,5342.85714,2,-28.220973770914018,104.99362534101532,-31.728301772134994,30.78900471125152,37.81307993407877,38.31759362608194
M31,374,5342.85714,3,-27.900478952449916,104.69627299058654,-31.40836572531982,31.55763082640091,34.31182414454763,40.45179344755438
M31,375,5357.14284,1,-27.839676041666667,104.853134375,-30.740719270833335,27.381324457177033,34.8782632200957,41.74725495095695
M31,375,5357.14284,2,-27.71009217929932,105.51983166948943,-31.192805846543227,32.033065835490774,38.82675962592322,39.55106232214114
M31,375,5357.14284,3,-27.46924236429433,105.25195592279856,-30.825650180940894,32.68502995776794,40.13007768316264,39.19978007123659
M31,376,5371.42856,1,-27.189233,105.442115,-29.6410865,31.992827724178408,43.194278909859165,35.26284980751174
M31,376,5371.42856,2,-27.21906429535432,106.0773344301247,-30.639263477798053,32.34712560531663,40.232595942361485,40.52734097242444
M31,376,5371.42856,3,-26.97023470914796,105.86624301230992,-30.255449118995898,33.7840157069013,43.158840680207184,41.652558378647214
M31,377,5385.71428,1,-27.200164173228348,106.11733484251968,-29.3683124015748,32.8630672251185,49.88381172274883,33.357100060782
M31,377,5385.71428,2,-26.713773871326737,106.6465175482501,-30.05162879194631,33.43831768192395,42.261725783054885,42.21679152986811
M31,377,5385.71428,3,-26.49126073085286,106.48495978497222,-29.63225457840058,32.80531787528242,45.0940128746202,43.19335739376712
M31,378,5399.99998,1,-26.453372047244095,106.86631968503937,-29.02899192913386,43.94610701986064,53.7193838186992,39.45732833914054
M31,378,5399.99998,2,-26.20505443337686,107.25428850346316,-29.43531445706067,34.472962993912695,44.245027620606535,44.683738318021966
M31,378,5399.99998,3,-26.004306679564692,107.13989778718259,-29.001492877871826,32.52712978908526,45.30832734747979,43.93307682908526
M31,379,5414.2857,1,-26.048186836935166,107.8561025540275,-28.274303536345776,45.57955682618772,52.478285687137905,40.56195333533952
M31,379,5414.2857,2,-25.63659554275842,107.76613141376332,-28.415543806507344,33.6123778006771,45.11400057070225,45.15081966210702
M31,379,5414.2857,3,-25.508383210341737,107.77009824089636,-28.425307851988794,32.915103079489135,45.82645154645123,42.17681494536981
M31,380,5428.57142,1,-25.092427586206895,108.42775862068966,-27.995843103448276,43.430514910820456,53.570836418549355,46.28931724019025
M31,380,5428.57142,2,-25.016366965669707,108.4852139582751,-27.991893388051736,34.95714574978908,47.13476000928201,46.53480371459683
M31,380,5428.57142,3,-25.040417004483803,108.45825201210627,-27.838251346161865,32.93325107450641,49.58431969740471,39.25915045840061
M31,381,5442.85712,1,-24.52794482109228,109.31822391713747,-27.0457856873823,46.21403189132948,50.96709016416185,43.560545410404636
M31,381,5442.85712,2,-24.661938035522322,109.21206995557898,-27.478530489948803,36.66171857059718,47.183322948679006,47.489201149830315
M31,381,5442.85712,3,-24.548280399899138,109.19585741342598,-27.241421662882438,34.53084143823312,53.20153781473661,42.15494735304426
M31,382,5457.14285,1,-23.992851612903227,109.92429032258065,-26.775924193548388,46.275516324631106,49.73498110976165,46.42594188308741
M31,382,5457.14285,2,-23.95619781032845,109.88779128380743,-26.75486557766335,35.79310937861016,48.71617773680621,49.05692142733673
M31,382,5457.14285,3,-24.03971685829506,109.93796529629215,-26.624358200302453,36.2389406661112,50.26259889268999,42.317237595730646
M31,383,5471.42857,1,-23.19366842105263,110.66663157894737,-26.156594736842106,42.64163343911061,46.895261498289635,50.8343032508552
M31,383,5471.42857,2,-23.608374491482444,110.63738831595138,-26.10377623143007,36.69090397154703,51.41107908964693,49.328047145481555
M31,383,5471.42857,3,-23.533287423119184,110.69649301491198,-26.059233525283105,36.4552631446454,54.70743756240221,37.8477633091169
M31,384,5485.71427,1,-22.58549693877551,111.27088265306122,-25.495759693877552,35.54848997233561,46.263558886621325,54.5026720439456
M31,384,5485.71427,2,-23.072121393482725,111.40811186659434,-25.402165698266025,37.36746394807159,54.38987537295148,49.839262378762754
M31,384,5485.71427,3,-22.959706761027597,111.49645463316132,-25.472912840834642,42.613797950541105,56.01475870088734,41.00326111480519
M31,385,5499.99999,1,-22.453009574468084,112.2218085106383,-24.504406914893618,38.64826872800001,52.424689892342876,50.99439281600001
M31,385,5499.99999,2,-22.530647475664104,112.21352667239063,-24.68324537045132,38.53824766705095,56.092095423809155,51.7558260625969
M31,385,5499.99999,3,-22.365867608854224,112.32608487262934,-24.851006786780385,42.0237052856168,60.35424024177218,46.000877160858785
M31,386,5514.28571,1,-21.79618021978022,112.81328021978022,-24.24461978021978,36.95242707954546,56.28771501022728,51.368950377272746
M31,386,5514.28571,2,-21.98320817042938,113.0405993262484,-23.937401577527964,38.00989362414065,58.31917817368141,53.34414207321102
M31,386,5514.28571,3,-21.78104087760054,113.20348720512244,-24.19068345832397,42.27304601968943,61.896008204379456,46.9428959565412
M31,387,5528.57141,1,-20.82448813559322,113.92901694915254,-23.513970056497175,36.73086916381799,58.43743190344064,53.78132817869036
M31,387,5528.57141,2,-21.453175271871356,113.91799273561425,-23.173543797383633,38.21771287312308,61.80720526286314,55.041262772271814
M31,387,5528.57141,3,-21.169201580058388,114.08319970806198,-23.474221832225467,44.47234419792625,61.02489014635542,51.93632031641005
M31,388,5542.85714,1,-20.656978260869565,114.89204347826087,-23.017652173913042,38.646210303854886,62.37484201020409,52.94914535714287
M31,388,5542.85714,2,-20.916079631742676,114.84215230492508,-22.394856024315754,38.974015046052656,65.45665670366758,55.91104525049743
M31,388,5542.85714,3,-20.73174882238919,114.91967702227026,-22.808122441954595,45.46645040412249,64.25941542768604,55.41302679971435
M31,389,5557.14284,1,-19.741890492424243,115.41829166666666,-21.761889583333332,37.15427039908258,69.6718175485092,65.59738290860093
M31,389,5557.14284,2,-20.34964845318408,115.81381828227673,-21.612138898515504,41.18644384566114,68.41363612906794,55.54968822186684
M31,389,5557.14284,3,-20.10447836156757,115.86445573535136,-22.014552104648647,42.202127113650526,68.57772400727366,56.23716695334577
M31,390,5571.42856,1,-19.441504631782944,116.6378992248062,-20.88133507751938,37.257518251458585,73.22424419136524,61.66312754959161
M31,390,5571.42856,2,-19.766527314241042,116.8343948189878,-20.818552551725897,42.71748693628058,71.12800737065838,58.55114362309791
M31,390,5571.42856,3,-19.491340443595288,116.86921873624473,-21.210264897092205,43.87356598260481,71.84958541282501,56.58772438855457
M31,391,5585.71428,1,-18.599140836501903,117.6704866920152,-20.036528326996198,42.28648343880423,76.25176132121925,56.82199489566238
M31,391,5585.71428,2,-19.165336072419425,117.88200487728479,-20.000601153735445,44.059248672746065,73.24129526866429,59.53582428362813
M31,391,5585.71428,3,-18.859844232557837,117.94396229837838,-20.382406228043244,44.96966328613934,73.55073069242522,58.108543333449546
M31,392,5599.99998,1,-18.192503215686276,118.8603137254902,-19.304700529411765,47.3401256712575,81.71786106586829,60.53897739520959
M31,392,5599.99998,2,-18.547234526677943,118.96821321653124,-19.154728275141007,45.83001588016655,77.48133308220915,61.35550236817681
M31,392,5599.99998,3,-18.030784134651686,119.05363134831461,-19.393830144070787,47.09601078673206,78.73591040999135,64.2808941213231
M31,393,5614.2857,1,-17.71665,119.787,-18.023850000000003,51.88873587966307,82.34484631528281,60.5434572250301
M31,393,5614.2857,2,-17.895496378036025,120.10005192141901,-18.26670134491278,47.508660185055476,80.55661097029365,65.0917958063816
M31,393,5614.2857,3,-17.35648338448454,120.19436408094435,-18.48951144396515,45.713046955149274,84.31994726467666,65.73122259276123
M31,394,5628.57143,1,-16.477923033707864,121.30574719101124,-17.569263483146067,50.831364523002435,85.49610961985472,59.168892568765145
M31,394,5628.57143,2,-16.56745162200282,121.30543474015407,-17.634158674189,49.867021213065335,80.6197242044115,68.48397220212571
M31,394,5628.57143,3,-16.70288448831198,121.39531443020904,-17.55198364322432,47.551317231668754,84.44389348097138,67.76884762995022
M31,395,5642.85713,1,-15.903242105263159,122.46968421052631,-16.823505263157895,53.39775249413147,84.1012076138498,66.57577972769954
M31,395,5642.85713,2,-15.90976556598741,122.51602512536007,-16.640517555745227,50.487524508244555,85.34894402647247,71.13080424924009
M31,395,5642.85713,3,-16.023824208123596,122.60194083146068,-16.5877792992809,45.418551078214044,85.01045758886262,70.14207440956773
M31,396,5657.14285,1,-15.267811864406779,123.3028813559322,-15.510362711864406,57.708360793388444,91.36395675678868,71.05700173435658
M31,396,5657.14285,2,-16.09124950877089,123.87916368315508,-15.546509874351253,51.566074804333425,90.16707264269428,70.95258910242178
M31,396,5657.14285,3,-15.350345314094788,123.88692508984725,-15.607767140891735,50.06117742531728,93.49708603849616,69.64198831203974
M31,397,5671.42857,1,-14.631976829268293,125.10628048780488,-14.462706768292684,54.72583182394367,91.66797467018782,70.40644787206575
M31,397,5671.42857,2,-15.386720400872214,125.20652225062656,-14.55690513373913,51.88503406664082,94.24484489826322,72.94437009948764
M31,397,5671.42857,3,-14.624953770726496,125.20491658794423,-14.622468682309941,49.087584226202694,93.36970214855451,69.077543225395
M31,398,5685.71427,1,-13.836,126.57288235294118,-13.164764705882353,53.72549212763468,99.09341432209605,73.5292096065574
M31,398,5685.71427,2,-14.664994616635427,126.59928988623264,-13.536503124190013,53.60771416237751,99.56141362506389,75.16324511842441
M31,398,5685.71427,3,-13.899109448228545,126.62715132156113,-13.599242337116184,53.12505455008872,103.86673636903188,75.43536200201127
M31,399,5699.99999,1,-12.448211242937854,127.43131638418079,-12.717741016949153,52.44530833133254,110.34409996278514,76.98288512725092
M31,399,5699.99999,2,-13.904738709975412,128.07007477617424,-12.480693080440052,56.704327150757145,106.15243263577287,76.65943762492161
M31,399,5699.99999,3,-13.11134671240522,128.08255852176848,-12.523560679886376,55.10589837868199,103.69185147604847,75.62743993105344
M31,400,5714.28569,1,-11.92763070610687,128.90681488549617,-11.224923160305343,50.97717446698115,119.2587172370283,85.00938995990568
M31,400,5714.28569,2,-13.090944656118078,129.60800957851848,-11.382001231830873,61.16861501446904,110.68931727814204,79.31730969386516
M31,400,5714.28569,3,-12.286091268942632,129.63578010123734,-11.447340296,58.861686027731324,110.36244837730058,76.3668508999376
M31,401,5728.57141,1,-11.4149,131.1476,-10.063618,50.3027032195122,124.05984205226486,81.64619859384439
M31,401,5728.57141,2,-12.224042269605206,131.22286671619614,-10.240588958597776,64.92511381870077,117.25792031975676,81.82448567140703
M31,401,5728.57141,3,-11.408690435308669,131.27264966827843,-10.309944668362757,63.363819648945224,117.668313677119,80.62907401775811
M31,402,5742.85714,1,-10.46921879120879,132.70347802197801,-8.798252417582418,56.34341221570928,133.7606989249707,83.66000018393906
M31,402,5742.85714,2,-11.313016866383707,132.92729618395794,-9.052843555230966,68.1835825950143,124.52469251531151,86.83688485569508
M31,402,5742.85714,3,-10.464313349988752,132.98908447694038,-9.140606048905513,67.63723668489229,124.23314003373027,84.03590244108857
M31,403,5757.14284,1,-9.59381,135.006,-7.91907,60.16368375166859,138.88305064441892,87.11720972036825
M31,403,5757.14284,2,-10.360091534869124,134.72751211483893,-7.804309788574528,71.53035873756377,130.93652597025368,90.8220469971005
M31,403,5757.14284,3,-9.48059509455788,134.81011879851502,-7.892263623551581,72.72848362992667,132.97889054245934,89.37079381662069
M31,404,5771.42856,1,-8.562125375722543,136.53308092485548,-6.1298292485549135,63.484586084269424,144.53874169406393,89.31757335388129
M31,404,5771.42856,2,-9.357346863071186,136.63029245585338,-6.493310363494776,74.86262179916659,139.36859285773394,95.91669437564882
M31,404,5771.42856,3,-8.429529751589467,136.7523078692494,-6.590221043598063,72.93510742951935,139.58522265884545,92.90990075580775
M31,405,5785.71428,1,-7.529872371270718,138.6144014732965,-4.864688673701657,71.10089711286683,153.23472818363433,99.79569751614
M31,405,5785.71428,2,-8.295753004526834,138.64141315165878,-5.113849783931647,80.24766402781921,146.32672999953988,100.21613454005322
M31,405,5785.71428,3,-7.34865126137781,138.80311856417694,-5.228148815472565,78.31984229438343,148.25113863052468,97.66700608580425
M31,406,5799.99998,1,-6.5582529411764705,140.81135294117647,-3.453895294117647,79.46927340802678,164.49251933110372,100.15154651059089
M31,406,5799.99998,2,-7.138281827267393,140.76223546664886,-3.66414172584044,88.5759001161469,156.2862780007805,106.00289276361806
M31,406,5799.99998,3,-6.179926942460944,141.01105384522515,-3.7944034893323675,86.77240682170002,157.0321890291513,103.568223128078
M31,407,5814.2857,1,-4.5480833333333335,143.72066666666666,-2.344495,90.84594473652176,171.62713236739134,104.37470741434785
M31,407,5814.2857,2,-5.857440645690266,143.04053336335434,-2.1174723742765234,99.64543217881842,169.68375722175733,114.26857594939536
M31,407,5814.2857,3,-4.816164146319971,143.34246623329722,-2.2122822963621043,102.26614297122484,170.57421164445407,116.5713134133424
M31,408,5828.57143,1,-3.498986875,145.821328125,-0.460398946875,100.6067255917965,185.44686509865008,111.71550480996886
M31,408,5828.57143,2,-4.4184314648878535,145.50426280558983,-0.4630566906484842,118.29427519434576,185.5647877132107,125.51618983726271
M31,408,5828.57143,3,-3.240615903943746,145.92257701974864,-0.48587617974901254,120.86123586946289,187.2721410559726,127.28887475573957
M31,409,5842.85713,1,-1.5399089668396226,148.51104716981132,1.2505362042452832,131.3489855687805,187.24404465024395,121.62407456585368
M31,409,5842.85713,2,-2.701490653482016,148.17378842401908,1.345717296100902,153.06591149897173,199.60980022622945,141.89419614908556
M31,409,5842.85713,3,-1.2496783532118798,148.70078351622138,1.4607649965665555,161.26814717844098,196.42012683549456,141.70958069887945
M31,410,5857.14285,1,1.6290535593220339,151.1026440677966,3.0374730847457627,150.29448179717818,158.81469773721344,119.2671538112875
M31,410,5857.14285,2,-0.4584170595786465,150.7441907088426,3.2266891689050876,196.9023029956177,148.99493998209553,134.35245427162766
M31,410,5857.14285,3,1.8159305878794643,151.0832413903061,3.4623998383466197,232.45909114810664,133.96327379411485,127.40862459785339
M31,411,5871.42857,1,4.533609142857143,152.66054285714284,5.256153857142857,149.59250571980442,116.94059696927468,108.08511961287695
M31,411,5871.42857,2,2.016608751582722,152.65745756352965,4.835971715016457,183.9780652130048,95.88314367508022,111.52806104370573
M31,411,5871.42857,3,5.275848478421679,152.42060079312623,5.11745671743688,217.63462604645682,73.4508479583122,108.12647321985038
M31,412,5885.71427,1,7.55331,153.754,6.49421,143.15165625312503,88.51033110554688,97.71775373820314
M31,412,5885.71427,2,4.38407499718647,154.10217538184486,6.174554051772961,164.69903541319508,67.14174177991714,94.8418383535819
M31,412,5885.71427,3,8.455841401245552,153.0704390569395,6.637743923487545,189.36662005044303,50.334026772449725,100.94016615102973
M31,413,5899.99999,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,413,5899.99999,2,6.593535379233742,155.2452465650637,7.310909727472771,146.56982168956293,48.58064160468942,80.62434930654115
M31,413,5899.99999,3,11.136486931050023,153.60078503830553,8.001075822442541,167.67832367288284,33.174608055157215,92.165634598446
M31,414,5914.28569,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,414,5914.28569,2,8.641848389506398,156.13990940923415,8.281763208557761,132.65185142104124,33.44296858779294,70.75578695799938
M31,414,5914.28569,3,13.367162678864648,153.99154937837204,9.270620905465634,145.23102035806178,21.540704654886063,83.03988087745653
M31,415,5928.57142,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,415,5928.57142,2,10.524714021984776,156.83147628099312,9.135108477759442,121.97590505935837,19.978386726715286,64.27812097750167
M31,415,5928.57142,3,15.234811934349356,154.30045885111372,10.388040271981243,129.54942598836286,14.220682404958886,77.75686888467483
M31,416,5942.85714,1,14.82588,155.9682,10.99862,110.67580224516747,31.984959161722493,67.85545347368422
M31,416,5942.85714,2,12.244490223094493,157.34017642939324,9.877971428757208,111.20721291589275,8.39198513757013,57.6379006671589
M31,416,5942.85714,3,16.862767775955003,154.50564166861963,11.447227061167096,106.7789138018256,9.469920858100915,70.98018902283216
M31,417,5957.14284,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,417,5957.14284,2,13.810291749054658,157.68871723942442,10.530900851538876,97.85626678156899,1.9749870440197514,54.326103548027575
M31,417,5957.14284,3,17.243186027051667,155.2621105903359,12.058912537303872,87.75345597153571,8.554143117620582,59.41843326969777
M31,418,5971.42856,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,418,5971.42856,2,15.235472065636369,157.892819768896,11.117192771702433,83.41155542617587,-3.476417803194759,50.33022671305906
M31,418,5971.42856,3,18.48059743601657,155.31936150918048,12.8793365591133,73.08009399916865,1.7844177246416473,58.37062439749807
M31,419,5985.71428,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,419,5985.71428,2,16.53099046575309,157.95866116419054,11.653959717081154,67.42387096750198,-6.520814519689507,46.536781028655575
M31,419,5985.71428,3,20.027924044180118,154.80440560747664,13.952970730671199,55.16214525142709,-1.717691828370381,52.33766548144418
M31,420,5999.99998,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,420,5999.99998,2,17.69911802152016,157.91359877613633,12.13889155919245,51.668019670958195,-7.138109496491434,40.295498423823624
M31,420,5999.99998,3,20.654886448757235,154.75175893769153,14.591384831460674,45.36413201466351,-7.253200392119531,40.72593407301733
M31,421,6014.2857,1,20.4426,155.929,14.2346,84.63028242536328,-1.6612752945838865,47.05755581268164
M31,421,6014.2857,2,18.74621421787148,157.7753112130054,12.572010461613505,39.303517235568,-7.876702613720684,34.66956376842844
M31,421,6014.2857,3,21.273539993468322,154.5635909862835,15.021553440757675,32.31890539075995,-8.15202058785146,33.023254243885944
M31,422,6028.57143,1,20.101569800498755,156.19936408977557,15.47676855361596,78.24556473360657,-5.426205286885247,45.491449989754095
M31,422,6028.57143,2,19.681613294453655,157.55041237182158,12.974793165740643,29.60165603915971,-10.737280861823512,31.401176040423874
M31,422,6028.57143,3,21.556732183316168,154.61668417439066,15.510042705115001,21.93637050564506,-9.915801892889498,29.55249702935695
M31,423,6042.85713,1,22.083,154.286,15.3247,60.57166632785716,-15.746646787142856,33.739335998571434
M31,423,6042.85713,2,20.527167685565527,157.23549363078564,13.345933648676954,22.022399836113035,-14.406562087842923,26.568269476567593
M31,423,6042.85713,3,21.785298462837837,154.42151385135136,15.893922635135135,12.220439328405915,-17.2926647089759,28.858798744956722
M31,424,6057.14285,1,0.0,0.0,0.0,0.0,0.0,0.0
M31,424,6057.14285,2,21.276397824076298,156.84374072962518,13.68408701369733,14.350911684236108,-16.76626351380427,22.77524791608842
M31,424,6057.14285,3,21.924199728537495,154.1791442144554,16.28341218187988,9.599099357503322,-16.754363198844626,24.13225741158035
M31,425,6071.42855,1,21.411792857142856,154.1925,16.82125,42.425828410493835,-18.0376162808642,37.721655012345686
M31,425,6071.42855,2,21.939733025542957,156.37294561248478,13.999494247090068,9.028978121582627,-21.712757009032345,20.482376881413575
M31,425,6071.42855,3,22.059668262653897,153.91818604651164,16.51404487004104,3.9683582298675506,-22.406682414874176,17.870713442370864
M31,426,6085.71427,1,21.7688,153.697,16.8449,38.65646590794913,-27.21515053577107,27.159273033386327
M31,426,6085.71427,2,22.520092280527397,155.81924243838998,14.304217972691683,2.3306521347992506,-27.448343037714217,18.799755902715717
M31,426,6085.71427,3,22.02251753814504,153.5330229727413,16.739296708383335,-5.303965892313897,-27.06611690542114,16.466161298281108
M31,427,6099.99999,1,21.683418325847846,154.54918698441796,16.834345558203484,33.352560563694276,-25.61206804617835,28.35424418471338
M31,427,6099.99999,2,23.00633463622026,155.18850110879532,14.59716300955785,-4.013582623431176,-31.64621854140242,15.72686064392704
M31,427,6099.99999,3,21.94336862145164,153.12084565697774,16.88748004419514,-7.020235849259749,-34.12453786480506,10.582779675866705
M31,428,6114.28569,1,22.17539381355932,153.4319802259887,17.167699121939737,21.117701217834398,-28.110459866242042,24.84972893471338
M31,428,6114.28569,2,23.415467845681558,154.4820672969503,14.869181398875995,-7.268647766859407,-38.729967256003775,13.316136076523023
M31,428,6114.28569,3,21.813323669942392,152.58736834971197,17.009728481870553,-12.287322277477363,-36.720452851623584,5.614546495550599
M31,429,6128.57142,1,21.72676,152.3336,16.931820000000002,16.080531179365085,-34.16796327936508,26.46002269
M31,429,6128.57142,2,23.760963209602252,153.6878538720651,15.121117198062434,-10.549568747828786,-45.45089415063125,10.725401533988295
M31,429,6128.57142,3,21.60577142857143,151.97821004411264,17.035163081099423,-15.506270329104266,-44.94290531955411,3.61581880540328
M31,430,6142.85714,1,22.673561281809615,151.88632516493874,17.27327165881244,1.7531531135646703,-39.01772007413249,15.099229422712938
M31,430,6142.85714,2,24.034582107039743,152.82087018228515,15.363046610495589,-15.498175234617452,-51.948861609832896,9.45108288599416
M31,430,6142.85714,3,21.362191767307365,151.25805698248,17.049087701990135,-19.366895629814238,-52.8944907291863,-0.8181060768812138
M31,431,6157.14284,1,20.818341666666665,150.51624999999999,16.910808333333332,-3.43422806116208,-46.64455719113151,11.723380824159022
M31,431,6157.14284,2,24.236563128826717,151.85291319073679,15.59663447818428,-20.84093876214658,-60.32902670882345,6.866511291418907
M31,431,6157.14284,3,21.041497377384196,150.4820253746594,17.030195929836513,-24.18892701455569,-59.18759458306506,-4.573149922392358
M31,432,6171.42856,1,22.62548295561851,150.13249197355995,17.109061179414542,-10.578236383540375,-62.406023847826084,7.325824204968946
