snapshot,time_Myr,bin_index,r_mid,sigma_rad,sigma_tan,sigma_z
474,6771.42856,0,0.5,194.80486858563165,213.7345517601289,74.00497706579394
474,6771.42856,1,1.5,186.98717154114865,214.06035079002677,60.87082208180088
474,6771.42856,2,2.5,181.34469020303024,215.34204622349793,63.495095451489355
474,6771.42856,3,3.5,180.03283889885694,218.40344798811773,64.06239445055388
474,6771.42856,4,4.5,176.2553465559554,218.47830677954744,66.11426488661313
474,6771.42856,5,5.5,172.0042071184728,218.46075122725964,60.42746199864644
474,6771.42856,6,6.5,169.48447066278595,217.40419572196478,54.93158609589418
474,6771.42856,7,7.5,167.79390756255225,218.30809169022217,53.99862303524979
474,6771.42856,8,8.5,164.2190095196096,212.41087660844713,48.060304907847865
474,6771.42856,9,9.5,159.08027519955925,211.79201297625877,45.48095629023404
474,6771.42856,10,10.5,168.92907289051115,210.58029439446707,45.99377849356514
474,6771.42856,11,11.5,159.72044799605408,213.9117302956902,39.432839708240294
474,6771.42856,12,12.5,148.77404567324248,228.17307990877802,40.42179977929462
474,6771.42856,13,13.5,168.49436647730386,188.66820603439828,45.11696871916108
474,6771.42856,14,14.5,168.19403662298132,169.02069238091215,49.67830392391743
474,6771.42856,15,15.5,164.52700846094876,194.12295323740656,45.670589648698176
474,6771.42856,16,16.5,148.69536362943956,217.2365495105543,36.43738800752805
474,6771.42856,17,17.5,168.22441108608848,193.84639767371533,48.88597568528512
474,6771.42856,18,18.5,167.83612369732194,152.2123560781545,41.23059695478025
474,6771.42856,19,19.5,188.0446092307381,157.3422111078835,35.92802823343392
475,6785.71426,0,0.5,189.81725591473514,212.17106779239688,72.48188855932966
475,6785.71426,1,1.5,173.70558376752834,222.20139606471048,62.088739236348445
475,6785.71426,2,2.5,177.6453018260716,220.94118676814654,61.78000482800489
475,6785.71426,3,3.5,173.1308442179266,221.1785368544577,65.64339220360466
475,6785.71426,4,4.5,165.6425531584857,227.54426365937456,64.4869945450128
475,6785.71426,5,5.5,165.89937977464794,218.30037232445167,56.82153291654407
475,6785.71426,6,6.5,163.61453597765248,221.38263206795963,56.155386179982656
475,6785.71426,7,7.5,164.77063786622386,218.03670002468232,52.869109225659415
475,6785.71426,8,8.5,158.0903450327088,224.10193023760692,48.56010747030325
475,6785.71426,9,9.5,168.699405666325,215.03706458549198,48.159418279263576
475,6785.71426,10,10.5,153.9274139126482,209.59986707196012,46.388942187195475
475,6785.71426,11,11.5,153.19754840284332,221.41882830981356,38.00435302889347
475,6785.71426,12,12.5,144.20470677708138,222.16708412762867,44.04308801834384
475,6785.71426,13,13.5,157.85942895386532,209.41156118063896,36.374662704489985
475,6785.71426,14,14.5,164.06806724107136,190.43367219619975,50.74480781113406
475,6785.71426,15,15.5,167.94281519598857,134.74736840888932,48.682344579055524
475,6785.71426,16,16.5,154.21477790993129,226.95743883927696,42.473708372842516
475,6785.71426,17,17.5,172.76609760707177,196.37125443089803,38.251159304714115
475,6785.71426,18,18.5,172.58433302961254,181.06244914556487,49.220913489388394
475,6785.71426,19,19.5,217.918328194346,135.82045594178555,31.208988562135403
476,6799.99999,0,0.5,185.15856078726875,213.09326670038945,70.47724303986362
476,6799.99999,1,1.5,169.41177514871686,223.98170625949732,61.603262656650074
476,6799.99999,2,2.5,165.05406249438434,225.81223444183215,66.29880696156334
476,6799.99999,3,3.5,164.99270364850764,227.69049126710505,62.859443286920694
476,6799.99999,4,4.5,160.01883290750482,227.5683240866152,64.22013207039521
476,6799.99999,5,5.5,154.17635034972375,227.25166717580564,56.395712436749356
476,6799.99999,6,6.5,152.48360053279475,226.41023644332645,52.9114978783746
476,6799.99999,7,7.5,161.48201280847002,224.90771751538432,53.31160286636674
476,6799.99999,8,8.5,164.72190659712933,216.29480466203492,46.52717722564395
476,6799.99999,9,9.5,155.7063061937295,221.57328004321204,49.08934592569937
476,6799.99999,10,10.5,164.7011662817467,213.6379434052101,45.89742294688264
476,6799.99999,11,11.5,132.91773954464577,219.61227759168756,39.916114238223265
476,6799.99999,12,12.5,145.37291296322942,230.92525840898156,40.01454975513225
476,6799.99999,13,13.5,151.01436246307352,220.9529629416199,44.78126940626872
476,6799.99999,14,14.5,146.85860542512052,188.28818677046928,39.82958559847462
476,6799.99999,15,15.5,158.89768717919796,185.0271649591412,53.110018215955066
476,6799.99999,16,16.5,171.51179489829033,193.94575199201395,41.4505958052169
476,6799.99999,17,17.5,158.65492352951748,205.44533494433824,49.73337238224202
476,6799.99999,18,18.5,200.35758133825232,169.54964785051087,44.87666551885144
476,6799.99999,19,19.5,162.89367283465543,179.94451840072134,36.80748505237175
477,6814.28571,0,0.5,186.59938232654946,215.2140657496634,66.65371409859284
477,6814.28571,1,1.5,164.67991184441547,223.52095438718462,60.56500168676596
477,6814.28571,2,2.5,160.77619930741497,223.0664924946096,62.30538728442886
477,6814.28571,3,3.5,150.20504717240286,228.09638837278553,65.27867182734633
477,6814.28571,4,4.5,149.91708772228,228.95024924029264,62.28319489597611
477,6814.28571,5,5.5,146.19424322434224,227.9706266570368,58.36332357939827
477,6814.28571,6,6.5,153.51881541676286,222.18450228503076,52.81487419185073
477,6814.28571,7,7.5,143.34449290129228,229.22098365517058,50.592749812321166
477,6814.28571,8,8.5,158.6535696470836,224.68203625639717,46.91913041183369
477,6814.28571,9,9.5,159.9164132194413,210.93338476876934,48.43822836091365
477,6814.28571,10,10.5,148.0409067689086,219.73551804715413,42.577611802880746
477,6814.28571,11,11.5,133.5764360987337,218.05130540265455,42.52389999148058
477,6814.28571,12,12.5,145.58822727721187,237.138671368133,38.963867131549094
477,6814.28571,13,13.5,130.86662301417005,216.25689831712833,45.13911288000624
477,6814.28571,14,14.5,148.89753418099835,192.35757405229361,35.71807878352728
477,6814.28571,15,15.5,156.59497232811162,200.91810447503408,42.34667332535663
477,6814.28571,16,16.5,188.02502717417366,189.3499579564289,51.70851010109877
477,6814.28571,17,17.5,158.51624015476014,179.27871786222389,54.702585136150645
477,6814.28571,18,18.5,154.19447946394726,180.39767105707358,45.0221350510652
477,6814.28571,19,19.5,170.24717163020907,173.3927204684135,32.340363553856555
478,6828.57141,0,0.5,181.85780704078005,213.17418947908536,65.48883377853802
478,6828.57141,1,1.5,163.00633834559287,222.2168320299318,60.209678825763206
478,6828.57141,2,2.5,153.3262233946848,225.06901640169298,63.31322504302747
478,6828.57141,3,3.5,147.38438616376888,230.4048860208805,62.8604304335051
478,6828.57141,4,4.5,138.31444566891614,232.20081678545478,64.29022159759256
478,6828.57141,5,5.5,145.88985160152666,227.79096350007748,60.17640836810603
478,6828.57141,6,6.5,133.1949724488429,234.27173966604906,53.08093030481229
478,6828.57141,7,7.5,147.91973563107786,221.46181335825776,50.636674598888895
478,6828.57141,8,8.5,146.97976975703781,226.7314377531828,44.40954910067894
478,6828.57141,9,9.5,164.81420644672008,217.52802065729207,47.878099325648385
478,6828.57141,10,10.5,133.57549494786224,226.47149837714812,40.21533172497773
478,6828.57141,11,11.5,124.65171521984972,227.69445690209193,41.51260217971845
478,6828.57141,12,12.5,138.10949640884263,226.6070580004737,44.03409668092748
478,6828.57141,13,13.5,139.9836736046547,212.47888830619968,36.96160887209017
478,6828.57141,14,14.5,128.55178212716132,213.9620494512281,47.598215447894965
478,6828.57141,15,15.5,182.58796918136588,177.6564788701641,35.817262591024296
478,6828.57141,16,16.5,125.67067769695832,189.33081343866147,50.17604740839406
478,6828.57141,17,17.5,181.9750097362727,179.18263852098895,50.07663381812139
478,6828.57141,18,18.5,134.40462493978404,181.45311069238778,38.95324475399936
478,6828.57141,19,19.5,160.93000874573147,177.29716245517238,40.86850810039399
479,6842.85713,0,0.5,177.19283687515247,214.76221186282746,64.12261239517099
479,6842.85713,1,1.5,159.33784865963943,220.8600210414226,60.33459792895758
479,6842.85713,2,2.5,149.1272497656939,224.1640893393207,62.14516278918552
479,6842.85713,3,3.5,142.50535438804852,229.50611136034837,64.80618200701815
479,6842.85713,4,4.5,134.64112051037682,230.51522486366116,64.80195687099166
479,6842.85713,5,5.5,130.82111818693275,234.0261623345201,59.937691534136924
479,6842.85713,6,6.5,130.00029278173588,229.85123746994296,55.279905985297866
479,6842.85713,7,7.5,138.80178821692317,225.6615338120992,49.88023608424323
479,6842.85713,8,8.5,151.42861240667193,218.11748320403277,46.09663134430162
479,6842.85713,9,9.5,150.69096210546803,218.8584709191027,42.85113565352951
479,6842.85713,10,10.5,136.9765795238353,228.40897918747623,41.0397029643315
479,6842.85713,11,11.5,132.29179042583337,225.22561193220864,45.49476516135575
479,6842.85713,12,12.5,121.54808313694907,223.41874252735434,37.7641320270782
479,6842.85713,13,13.5,141.70369292332634,208.8806330218066,42.0581618078868
479,6842.85713,14,14.5,149.94960876826732,171.17471507436935,40.78262435445506
479,6842.85713,15,15.5,121.83380706146734,207.50648018092562,36.27672002133889
479,6842.85713,16,16.5,156.73926914569327,190.52275744118532,46.39268318345407
479,6842.85713,17,17.5,142.02256704439665,202.90940512413277,43.65669359537442
