snapshot,snap_int,time_Myr,r_M31_M33,M31_enc,M33_total,JacobiR
509,509,7271.42856,100.85650757939234,623973754589.9999,85028241220.0,41.19326521140033
510,510,7285.71428,101.73158833558946,627449360980.0,84916273360.0,41.45560348081262
511,511,7300.0,102.55706132675404,632067485299.9999,84990918600.00002,41.70216419551372
512,512,7314.2857,103.38714222766309,635686741109.9999,84655015020.0,41.904408204414686
513,513,7328.57142,104.14426828024082,639079507009.9999,84580369780.0,42.124064628863316
514,514,7342.85712,104.77279782733855,642231756699.9999,84543047160.0,42.30261839348086
515,515,7357.14284,105.38899483845545,645313181679.9999,84506724540.0,42.477489510727885
516,516,7371.42857,105.95959668062123,647397753929.9999,84469401920.0,42.655304013988
517,517,7385.71427,106.4766606996055,649789667100.0,84506724540.0,42.81709973374111
518,518,7399.99999,106.91837578871207,651874239350.0,84433079300.00002,42.9363666225558
519,519,7414.28571,107.35964247734131,653647460160.0,84470401920.0,43.08089517343572
520,520,7428.57141,107.74633323830108,655190175279.9999,84471401920.0,43.202274236337864
521,521,7442.85713,108.05429181083649,657416391690.0,84510724540.0,43.283508318318184
522,522,7457.14286,108.28022458048432,658799425830.0,84548047160.0,43.35001701712557
523,523,7471.42856,108.47999399672284,659727464370.0,84473401920.0,43.39684204655502
524,524,7485.71428,108.59516812643471,660495816670.0,84436079300.00002,43.41966810173976
525,525,7499.99998,108.66680464159971,660724317100.0,84324111440.0,43.42408997248694
526,526,7514.2857,108.68904365703115,662107351239.9999,84436079300.00002,43.42191624782323
527,527,7528.57142,108.65920657650952,662257011180.0,84474401920.0,43.413291857771746
528,528,7542.85712,108.58079760073002,661415828910.0,84512724540.0,43.40690976208376
529,529,7557.14285,108.42669964092583,660643466090.0,84814305500.0,43.413709460569
530,530,7571.42857,108.39636849072366,661025636980.0,84928273360.0,43.41262677519205
531,531,7585.71427,108.10609564216405,660944791229.9999,85078563840.0,43.323663377552165
532,532,7599.99999,107.7393480463951,661864808730.0,85153209080.0,43.169291500156085
533,533,7614.28571,107.29395314167218,661169286400.0,85265176940.0,43.02474025302936
534,534,7628.57141,106.88151636461122,660855929700.0,85639403140.0,42.92874790344788
535,535,7642.85713,106.39527905064584,659234374090.0,85977306720.0,42.8246369710395
536,536,7657.14286,105.79055677507125,657301467040.0,86239565060.0,42.66622535766604
537,537,7671.42856,104.76950379577035,654757883409.9999,86280887680.0,42.31582813984999
538,538,7685.71428,104.10546673518299,652442805470.0,86543146020.0,42.139911034611835
539,539,7699.99998,103.65632471702817,651205431270.0,86658113880.0,42.003248572217274
540,540,7714.2857,102.81957824985862,648194841519.9999,86921372220.0,41.77080266267329
541,541,7728.57142,101.9115081901331,645174230730.0,87075662700.0,41.49092866348505
542,542,7742.85712,100.93467589393428,642533806609.9999,87112985320.0,41.155324689845216
543,543,7757.14285,99.882066487486,638575152019.9999,87263275800.0,40.83357014591477
544,544,7771.42857,98.7906833206857,635091540369.9999,87451888900.0,40.49023335191225
545,545,7785.71427,97.60823500139551,629761909500.0,87491211520.0,40.124146573497605
546,546,7799.99999,96.38051076174496,624499087559.9999,87679824620.0,39.75897500731358
547,547,7814.28571,95.07683533568994,619768122750.0,87791792480.0,39.33745685236585
548,548,7828.57141,93.7266868796146,613636092240.0,88016728200.0,38.94078558784801
549,549,7842.85714,92.40050154667865,608171568279.9999,88392954400.00002,38.55921426283954
550,550,7857.14284,90.96885812355947,601641393179.9999,88580567500.0,38.12556848511386
551,551,7871.42856,89.21199838020762,595176042790.0,88733857980.0,37.545789720439174
552,552,7885.71428,87.63449507950108,587437318200.0,88922471080.0,37.06935990941599
553,553,7899.99998,85.97293533720229,579538954710.0,89147406800.0,36.56176196363782
554,554,7914.2857,84.50200815910497,572286071470.0,89409665140.00002,36.12274917181649
555,555,7928.57142,82.80237308664783,564481352140.0,89524633000.00002,35.57381441847132
556,556,7942.85712,81.02764265710661,557568639790.0,89676923480.0,34.97443114152065
557,557,7957.14285,79.31480008523198,550597076430.0,89866536579.99998,34.4032076311796
558,558,7971.42857,77.52585969714991,542077978500.00006,90130794920.0,33.835588761216755
559,559,7985.71427,75.61371761749294,532574033100.0,90317408020.0,33.21909157203355
560,560,7999.99999,73.72907306647973,524475142880.0,90467698499.99998,32.57504212857574
561,561,8014.28571,71.82915113620341,515454203600.0,90579666360.00002,31.932844965329657
562,562,8028.57141,69.85640694663367,506190753370.00006,90616988980.00002,31.24841919706567
563,563,8042.85714,67.79658254637697,494818736150.0,90766279460.0,30.57435263344134
564,564,8057.14284,65.6968032192374,484205065970.0,90841924700.0,29.850611920623557
565,565,8071.42856,63.660993100702925,475336616600.00006,91140505660.00002,29.13623726818849
566,566,8085.71428,61.61687595071163,463306763290.0,91103183040.00002,28.438803058919905
567,567,8099.99998,59.50862731121573,450426484039.9999,91252473520.00002,27.74023758760371
568,568,8114.2857,57.47678571557302,438746068900.0,91515731860.00002,27.054736849750537
569,569,8128.57143,55.49863965219767,427096154190.0,91516731860.00002,26.35910257736253
570,570,8142.85713,53.724381319956485,416573634720.0,91515731860.00002,25.72938567160095
571,571,8157.14285,51.97862866056231,405218459710.0,91288796140.0,25.102919788083046
572,572,8171.42857,50.22752042577806,392245723830.0,91324118760.0,24.5249142666655
573,573,8185.71427,48.61323622295652,382345556660.0,91024537799.99998,23.913621247150147
574,574,8199.99999,47.17844885593064,372163171260.0,91320118760.0,23.442900846617686
575,575,8214.28569,45.983917334474754,364858066250.0,91318118760.0,23.00066019218024
576,576,8228.57141,44.99055778311162,355825756210.0,91428086620.00002,22.70172171363849
577,577,8242.85714,44.185093768618245,351070559110.0,91575377100.00002,22.40752471074459
578,578,8257.14284,43.56632732165016,348252656460.0,91573377100.00002,22.153000082752104
579,579,8271.42856,43.240133274046485,345411062310.0,91607699720.00002,22.050017435189837
580,580,8285.71428,43.13213322478905,345194258640.0,91566377100.00002,21.99623893530772
581,581,8299.99998,43.30982598800033,346690525930.0,91526054480.00003,22.05179920793344
582,582,8314.2857,43.70981789555416,350927159480.0,91673344960.00002,22.17742049074006
583,583,8328.57143,44.212234828908564,355828532730.0,91707667580.00002,22.331647411684177
584,584,8342.85713,45.071712897565774,360117888479.99994,91741990200.00002,22.67785036766649
585,585,8357.14285,46.13267661863803,368821980290.0,91812635440.0,23.033532116868802
586,586,8371.42857,47.363905896681906,376692086160.0,91921603300.0,23.491705216513306
587,587,8385.71427,48.7268649972766,386626774800.0,91956925920.00002,23.96197686964683
588,588,8399.99999,50.20730376798001,393749384640.0,91841958060.0,24.529986905029304
589,589,8414.28569,51.748178882363774,403751743739.99994,91913603300.0,25.07880657617906
590,590,8428.57142,53.36013502726719,413969480580.0,91947925920.00002,25.648666596983965
591,591,8442.85714,55.061748331245354,424986373390.0,91869280680.0,26.228398215442528
592,592,8457.14284,56.762871867118115,435251664970.0,91906603300.0,26.82809196387474
593,593,8471.42856,58.502060354229705,446032861020.0,91939925920.00002,27.428807557393274
594,594,8485.71428,60.18932531915359,455249284090.0,91934925920.00002,28.027642090587975
595,595,8499.99998,61.89726860237802,465663123439.9999,91934925920.00002,28.606477321517758
596,596,8514.2857,63.600643348747994,474885604370.0,92080216400.00002,29.2175605280587
597,597,8528.57143,65.24905470681358,483565877590.0,92078216400.00002,29.794171217950417
598,598,8542.85713,66.85282421721755,492187284020.0,92078216400.00002,30.347197889605418
599,599,8557.14285,68.4147886792068,500994052410.00006,92039893780.0,30.868901206854297
600,600,8571.42855,70.0878735821208,509673166120.0,92151861640.00002,31.45601236406131
601,601,8585.71427,71.62077943630916,515356520050.0,92077216400.00002,32.01674522271052
602,602,8599.99999,73.07374432244715,523931602199.9999,92002571160.00002,32.47828980288858
603,603,8614.28569,74.46615428080521,531344150640.0,91965248540.00002,32.938074602997176
604,604,8628.57142,75.79893713860899,537341659680.0,92039893780.0,33.41142377935732
605,605,8642.85714,77.08176141227923,544637372890.0,92002571160.00002,33.8199120207464
606,606,8657.14284,78.31242680725873,551450069460.0,91965248540.00002,34.21316103925043
607,607,8671.42856,79.48834505154457,556093374330.0,91965248540.00002,34.62997137712317
608,608,8685.71428,80.57761976020186,561831202389.9999,92077216400.00002,34.99880461865558
609,609,8699.99998,81.57079355757752,565366808780.0,92078216400.00002,35.35630611143924
610,610,8714.28571,82.52821565084474,569577932240.0,92153861640.00002,35.69268764953775
611,611,8728.57143,83.41554298468172,572699341440.0,92117539020.00002,36.00605415408228
612,612,8742.85713,84.15170932196007,576649948690.0,92118539020.00002,36.24080795811967
613,613,8757.14285,84.84588434817151,579138670790.0,92122539020.00002,36.48787405458244
614,614,8771.42855,85.57383844749543,581865924880.0,92013571160.00002,36.728850364312066
615,615,8785.71427,86.21337366991719,585735696900.0,92091216400.00002,36.932055587327355
616,616,8799.99999,86.82085141627647,588675425120.0,92018571160.00002,37.12050720464916
617,617,8814.2857,87.29764821362951,591319833460.0,91909603300.0,37.25392426821735
618,618,8828.57142,87.71723006498145,594342423210.0,91912603300.0,37.36982143635288
619,619,8842.85714,88.0852022443632,595268440709.9999,91913603300.0,37.50725391749162
620,620,8857.14284,88.73286835343464,597888828010.0,92139539020.00002,37.7586438486464
621,621,8871.42856,88.97771454879667,599670054079.9999,92176861640.00002,37.830414496436234
622,622,8885.71428,89.11447424202218,599445543130.0,92251506880.00002,37.90351576171161
623,623,8899.99998,89.21582676387021,598818856030.0,92140539020.00002,37.94463092892028
624,624,8914.28571,88.85566672747527,597189300420.0,92221184260.00002,37.836825350472836
625,625,8928.57141,88.78537116327641,597272151430.0,92183861640.00002,37.80004293613415
626,626,8942.85713,88.69783933507627,597486646600.0,92186861640.00002,37.75866674425858
627,627,8957.14285,88.55325869295233,596702294299.9999,92114216400.00002,37.703719900273576
628,628,8971.42855,88.33716316861205,595070738690.0,92154539020.00002,37.65154730180942
629,629,8985.71427,88.05453907486454,593210698429.9999,92044571160.00002,37.555321495089835
630,630,9000.0,87.68961290030583,592493170840.0,92157539020.00002,37.4300718671341
631,631,9014.2857,87.26501505081586,590776779999.9999,92198861640.00002,37.29044361840089
632,632,9028.57142,86.81382447123646,588296047380.0,92124216400.00002,37.13968213781857
633,633,9042.85714,86.22391389248091,585584830110.0,91937603300.0,36.91919198592342
634,634,9057.14284,85.59480894859095,583350603179.9999,91901280680.0,36.691719584131626
635,635,9071.42856,84.9147323599197,580609354350.0,91976925920.00002,36.46738878372823
636,636,9085.71428,84.13741744612128,576189735720.0,92200861640.00002,36.255091006840985
637,637,9099.99999,83.31175848241124,573001486030.0,92201861640.00002,35.96590145509832
638,638,9114.28571,82.38484342216194,568537820059.9999,92241184260.00002,35.663652992073516
639,639,9128.57141,81.33009447281161,564167015620.0,92504442600.00002,35.3312967935822
640,640,9142.85713,80.23887348729335,559800211180.0,92507442600.00002,34.94802973405069
641,641,9157.14285,79.08608230188722,555194906310.0,92623410460.00002,34.55533933728976
642,642,9171.42855,77.87195907806408,549014891580.00006,92700055700.0,34.16145755652809
643,643,9185.71427,76.57445223309814,541759183630.0,92849346180.00002,33.759661978070945
644,644,9200.0,75.2179050768215,536425175880.0,92923991420.00002,33.28006273199504
645,645,9214.2857,73.91463080799275,530399651060.0,92961314040.0,32.831199860166954
646,646,9228.57142,72.42172197398192,523977976390.0,93186249760.00002,32.32499367328891
647,647,9242.85714,70.84993990497523,515777091429.9999,93188249760.00002,31.790390043361654
648,648,9257.14284,69.21383634176979,508112867270.0001,93189249760.00002,31.21175078923505
649,649,9271.42856,67.50985084791088,499876807020.0,93263895000.0,30.617801555450875
650,650,9285.71426,65.541507107283,487272772300.0,93415185480.00002,29.99541467988766
651,651,9299.99999,63.73384312159651,477639332590.0,93452508100.00002,29.36682992439995
652,652,9314.28571,61.87061989999096,466519161980.0,93452508100.00002,28.733043282264145
653,653,9328.57141,59.92079113643379,457180984290.0,93452508100.00002,28.015721269391978
654,654,9342.85713,57.87716300270455,446406655030.0,93489830720.00002,27.279839281064444
655,655,9357.14285,55.813298971804706,434056456400.0,93639121200.0,26.568358996871613
656,656,9371.42855,53.79321508431315,421863561870.0,93789411680.0,25.86493762062551
657,657,9385.71428,51.73044266179334,410984834690.0,93939702160.00002,25.104061502260247
658,658,9400.0,49.64287490066988,398256578200.0,94163637880.0,24.364285648261728
659,659,9414.2857,47.58570286131254,384248107020.0,94199960500.0,23.63811373170931
660,660,9428.57142,45.568883277227805,370453733090.0,94349250980.0,22.925908123278635
661,661,9442.85714,43.66257006961572,359246969090.0,94498541460.00002,22.20461741075876
662,662,9457.14284,41.89169378379551,346255819510.0,94647831940.0,21.578559592686815
663,663,9471.42856,40.20198198481948,333149031030.0,94685154560.0,20.979022338402878
664,664,9485.71427,38.6870388194541,321678549230.0,94573186700.00002,20.417573669343685
665,665,9499.99999,37.41892098877247,311821222550.0,94759799800.0,19.967364670792044
666,666,9514.28571,36.38965725170702,303894228850.0,94946412900.0,19.598372271165044
667,667,9528.57141,35.625999645939935,299650852060.0,94942412900.0,19.276964311054016
668,668,9542.85713,35.28381155249748,298539622450.0,94980735520.0,19.118039080537397
669,669,9557.14285,35.23186263823781,297734424400.0,95091703380.00002,19.114522972813784
670,670,9571.42855,35.58710958818377,299870894140.0,95240993860.0,19.271369799397608
671,671,9585.71428,36.26984284584085,304485606590.0,95352961720.0,19.549012081383058
672,672,9600.0,37.341587845189956,311524907070.0,95313639100.0,19.971171508700273
673,673,9614.2857,38.68473900096889,322750830580.0,95388284340.0,20.452146528721425
674,674,9628.57142,40.24457278569954,333273252800.0,95349961720.0,21.047669252839082
675,675,9642.85712,41.99624472416562,346618887030.0,95387284340.0,21.68102846745601
676,676,9657.14284,43.82509356732588,358434620329.99994,95386284340.0,22.373719061923307
677,677,9671.42857,45.75281355907486,371068726970.0,95346961720.0,23.08652897343454
678,678,9685.71427,47.75557338454827,384511185910.0,95234993860.0,23.803633698350083
679,679,9699.99999,49.775644494071834,396870462579.99994,95309639100.0,24.556675761170585
680,680,9714.28571,51.803110310239845,410190267700.0,95384284340.0,25.283837784151913
681,681,9728.57141,53.815933732888965,421593624120.0,95345961720.0,26.023775543245204
682,682,9742.85713,55.74259176564904,431901015640.0,95196671240.0,26.725325579731482
683,683,9757.14285,57.402037196339876,443122021480.0,95159348620.00002,27.283077056964796
684,684,9771.42856,59.18709190138092,452211677700.0,95008058140.0,27.92693191020054
685,685,9785.71428,60.94090903386751,463426715100.00006,94933412900.0,28.51313294668622
686,686,9800.0,62.62686877842491,474975897090.0,94895090280.00002,29.058604698126164
687,687,9814.2857,64.26571098447913,483860670740.0,95081703380.00002,29.65479058404508
688,688,9828.57142,65.7342683900076,492671433870.00006,95007058140.0,30.142643102281138
689,689,9842.85712,67.15197344324122,498766969210.0,94932412900.0,30.658746405766102
690,690,9857.14284,68.50967912401704,505354324860.0,94895090280.00002,31.138033895407272
691,691,9871.42857,69.74336658755522,512303851400.0,94857767659.99998,31.55062754996006
692,692,9885.71427,70.86043836377331,517650704900.0,94857767659.99998,31.945218736409227
693,693,9899.99999,71.85213880822147,523129192039.99994,94782122420.0,32.270239823916256
694,694,9914.28571,72.78089401147611,526375462770.0,94782122420.0,32.62002717472449
695,695,9928.57141,73.62621277285373,533884490600.0,94744799800.0,32.83914355864883
696,696,9942.85713,74.37561209843149,537157580780.0,94782122420.0,33.110224678303325
697,697,9957.14286,74.99547500462447,540450697260.0,94856767659.99998,33.32696829474864
698,698,9971.42857,75.58074045827962,543179935570.0,94894090280.00002,33.535101587657856
699,699,9985.71428,76.04722735125812,547294197500.0,95043380760.0,33.674958050776745
700,700,10000.0,76.39540017383315,549231078250.0,95081703380.00002,33.79386214674876
701,701,10014.28571,76.64939606267183,550696942360.0,95193671240.0,33.88939967804569
702,702,10028.57143,76.80964418133443,551780646100.0,95230993860.0,33.942438452428775
703,703,10042.85714,77.47106767798763,555377119280.0,95305639100.0,34.16958841326683
704,704,10057.14286,77.51681747899701,554315431319.9999,95417606960.0,34.22497340697592
705,705,10071.42857,77.48003489554998,554018090399.9999,95455929579.99998,34.2194320787833
706,706,10085.71429,77.35947181562574,552341715340.0,95567897440.0,34.214082084271844
707,707,10100.0,77.15866640502799,550936675940.0,95643542680.0,34.163265085902566
708,708,10114.28571,76.86802064316545,549762163270.0,95680865300.00002,34.06322647691682
709,709,10128.57143,76.46293444300134,547968937200.0,95719187920.00002,33.92516622119003
710,710,10142.85714,74.86366312545431,540614367720.00006,95682865300.00002,33.36132347808249
711,711,10157.14285,74.24977184828016,537404081210.0,95832155780.0,33.17074488286819
712,712,10171.42857,73.61344915137265,533653984910.0,95943123640.0,32.97604249981494
713,713,10185.71428,72.93601412417233,530193219009.9999,95980446260.0,32.747757014572585
714,714,10200.0,72.0782361702713,525930058730.0,96017768879.99998,32.45403431352883
715,715,10214.28571,71.13466971196155,518888851210.0,96055091500.0,32.17757695465048
716,716,10228.57143,70.1278868554286,512731687489.99994,96204381980.0,31.865126921912083
717,717,10242.85714,69.06085759082345,506762992640.0,96242704600.0,31.507185565594142
718,718,10257.14286,67.89510211846479,500143636990.0,96318349840.0,31.11954289577593
719,719,10271.42857,66.67901384289739,493690765990.0,96318349840.0,30.694732012086654
720,720,10285.71428,65.54016696190732,487896597870.0,96318349840.0,30.2894433973992
721,721,10300.0,64.10146887557123,479452856640.0,96504962940.0,29.81667618225188
722,722,10314.28571,62.580532879793935,471941148690.0,96542285560.0,29.266615504010947
723,723,10328.57143,61.01217078591085,463784716820.0,96580608179.99998,28.70324378651698
724,724,10342.85714,59.4131440518213,452642525170.0,96655253420.0,28.185726942657904
725,725,10357.14286,57.73255456352804,442190659520.0,96768221280.0,27.613312467668187
726,726,10371.42857,55.8046923261407,432392279380.0,96881189140.0,26.901793177608045
727,727,10385.71428,54.256552463733314,422374610920.0,96843866519.99998,26.3572624667464
728,728,10400.0,52.43939109177671,411715148450.0,96806543900.0,25.68918135228754
729,729,10414.28571,50.540051489090104,400160058450.0,96807543900.0,24.994867343224602
730,730,10428.57143,48.62578354735543,387933079760.0,96770221280.0,24.295075551032088
731,731,10442.85714,46.727885526830704,375809510370.0,96660253420.0,23.58628372426036
732,732,10457.14286,44.88932382013716,363591862080.0,96809543900.0,22.92104453188464
733,733,10471.42857,43.008739337629095,349789190170.0,96958834380.0,22.25736330800672
734,734,10485.71428,41.185538723625676,336483194840.0,97109124860.0,21.60231558617919
735,735,10500.0,39.461960726367906,324451727960.0,97071802240.0,20.948342308688886
736,736,10514.28571,37.90971182886171,311917239180.0,97148447479.99998,20.39573278328237
737,737,10528.57143,36.53474389453636,301276885340.0,97150447479.99998,19.884853677690476
738,738,10542.85714,35.430258015136125,293055960020.0,97149447479.99998,19.462303556874584
739,739,10557.14286,34.622608594851386,286499228350.0,96962834380.0,19.15036559580107
740,740,10571.42857,34.11940078208961,282871750770.0,97075802240.0,18.959717703015894
741,741,10585.71429,33.97322280340519,282471229300.0,96963834380.0,18.88014255565623
742,742,10600.0,34.18166616100867,283251974260.0,97038479620.0,18.98338150234228
743,743,10614.28571,34.771296508979425,289375343970.0,97039479620.0,19.17372660937557
744,744,10628.57143,35.60106938202701,296060931910.0,97338060580.0,19.50234824851167
745,745,10642.85714,36.690645833224494,301798868710.0,97300737960.0,19.968473516794692
746,746,10657.14285,38.0269479937992,309717717820.0,97227092719.99998,20.512655607833253
747,747,10671.42857,39.51453277503418,319976495880.0,97264415340.0,21.08751899369205
748,748,10685.71428,41.05740883152419,331199244100.0,97264415340.0,21.660563628765225
749,749,10700.0,42.788221146644744,342225497150.0,97339060580.0,22.33430772894881
750,750,10714.28571,44.5652942960189,355953776400.0,97338060580.0,22.958832958982075
751,751,10728.57143,46.38194238653352,369202314240.0,97337060580.0,23.6053369670865
752,752,10742.85714,48.19935805900215,379994077380.0,97450028439.99998,24.30522447436971
753,753,10757.14286,49.968331171151064,392252063040.0,97375383200.0,24.925630982944774
754,754,10771.42857,51.71075379839696,404783447480.0,97338060580.0,25.522557135771088
755,755,10785.71428,53.35625873544507,416137143960.0,97300737960.0,26.089670164572357
756,756,10800.0,55.01665425501153,428501374150.0,97263415340.0,26.636875218311523
757,757,10814.28571,56.59184827052728,437530503640.0,97226092719.99998,27.206251701465703
758,758,10828.57143,58.08495632199876,447620187880.0,97226092719.99998,27.712650061262845
759,759,10842.85714,59.51368538663936,456204801160.0,97188770099.99998,28.211461870746046
760,760,10857.14286,60.87015160967586,464506908750.0,97151447479.99998,28.677860698775547
761,761,10871.42857,62.12494243359539,469850091790.0,97151447479.99998,29.157659093768306
762,762,10885.71429,63.341652045592106,476812814660.0,97188770099.99998,29.587080283110396
763,763,10900.0,64.447422145474,483388133490.0,97114124860.0,29.958796110864615
764,764,10914.28571,65.35830878206316,487500793340.0,97115124860.0,30.296653220966416
765,765,10928.57143,66.25779506346665,494005292720.0,97003157000.0,30.566454725515502
766,766,10942.85714,67.07203248890357,497461228650.0,97003157000.0,30.870264124891495
767,767,10957.14285,67.7775907904813,501226510760.0,96928511760.0,31.1087073870317
768,768,10971.42857,68.40105731342018,505744166210.0,96891189140.0,31.297089444899726
769,769,10985.71428,68.93775571650762,507122380900.00006,96741898660.0,31.497862670142915
770,770,11000.0,69.3921313988754,509424618350.00006,96815543900.0,31.665665192501738
771,771,11014.28571,69.69807109846097,511454344849.9999,96778221280.0,31.759063068377184
772,772,11028.57143,69.90637788606203,513544917100.0,96815543900.0,31.814786994165882
773,773,11042.85714,70.05232275162616,513560927620.0,96815543900.0,31.88087601825565
774,774,11057.14286,70.13678910453022,514506955640.0,96703576040.0,31.88743912712527
775,775,11071.42857,70.4467217656341,516512666360.0,96627930799.99998,31.978495238942603
776,776,11085.71428,70.35623033201321,516310980120.00006,96665253420.0,31.94568765344245
777,777,11100.0,69.8664707639567,513899907439.99994,96701576040.0,31.77682324215593
778,778,11114.28571,69.57663390990461,511817345710.0,96700576040.0,31.687752380782864
779,779,11128.57143,69.20695749117584,510076949610.0,96775221280.0,31.56331309686619
780,780,11142.85714,68.75746371764819,508430202930.0,96848866519.99998,31.40009172082358
781,781,11157.14286,68.24725926598983,506249609640.0,96886189140.0,31.2157859652563
782,782,11171.42857,67.65255433852342,502198991870.0,96811543900.0,31.01877458309401
783,783,11185.71428,66.96191872341949,498989582670.0,96923511760.0,30.779657170130847
784,784,11200.0,66.15246114214374,493382239260.0,96848866519.99998,30.514506545871903
785,785,11214.28571,65.24082396876825,487257905510.0,97072802240.0,30.242823141544825
786,786,11228.57143,64.25483773466541,480674544599.9999,97222092719.99998,29.93646020435734
787,787,11242.85714,63.17736683523766,474571019780.0,97296737960.0,29.567677398376155
788,788,11257.14286,61.97429717206967,467608328470.0,97223092719.99998,29.140523080540678
789,789,11271.42857,60.689269280669656,461204303220.00006,97260415340.0,28.671439604997087
790,790,11285.71428,59.36676448905525,452649700460.0,97558996300.0,28.251081448901733
791,791,11300.0,57.95946671243824,443948267730.0,97596318920.0,27.763959756708115
792,792,11314.28571,56.397992316608196,435576618490.0,97558996300.0,27.1844927489226
793,793,11328.57143,54.827337567919436,425120465380.0,97746609399.99998,26.65940105580994
794,794,11342.85714,53.19400030563285,414462604990.0,97894899880.0,26.098220192205954
795,795,11357.14286,51.52302488908795,402676727100.0,98119835600.0,25.542189011657413
796,796,11371.42857,49.74488478444698,392000212890.0,98270126079.99998,24.89526962589424
797,797,11385.71429,47.82264283084469,378385572540.0,98344771319.99998,24.223067703675277
798,798,11400.0,45.89117648851304,363961399340.0,98344771319.99998,23.547845406146227
799,799,11414.28571,43.99355673185368,349693726570.0,98307448699.99998,22.874166120936117
800,800,11428.57143,42.10906760261665,334321530610.0,98494061800.0,22.238945662897063
801,801,11428.57143,42.10906732081197,334321530610.0,98494061800.0,22.238945514068334
